time [s]	crank-angle [deg]	pressure [bar]	temperature [K]	volume [cm³]	mass [mg]
0.410983	377.700000	4.411139	2110.675382	46.780728	0.033924
0.410989	377.800000	4.409838	2111.657509	46.914939	0.033996
0.410994	377.900000	4.408532	2112.641173	47.049867	0.034068
0.411000	378.000000	4.407221	2113.626303	47.185512	0.034140
0.411006	378.100000	4.405904	2114.612829	47.321872	0.034212
0.411011	378.200000	4.404582	2115.600684	47.458947	0.034285
0.411017	378.300000	4.403254	2116.589798	47.596736	0.034358
0.411022	378.400000	4.401921	2117.580105	47.735240	0.034431
0.411028	378.500000	4.400583	2118.571519	47.874456	0.034505
0.411033	378.600000	4.399238	2119.563915	48.014384	0.034579
0.411039	378.700000	4.397888	2120.557194	48.155025	0.034654
0.411044	378.800000	4.396531	2121.551277	48.296376	0.034728
0.411050	378.900000	4.395169	2122.546096	48.438438	0.034803
0.411056	379.000000	4.393801	2123.541585	48.581209	0.034879
0.411061	379.100000	4.392426	2124.537681	48.724689	0.034955
0.411067	379.200000	4.391046	2125.534325	48.868877	0.035031
0.411072	379.300000	4.389659	2126.531455	49.013773	0.035107
0.411078	379.400000	4.388267	2127.529013	49.159376	0.035183
0.411083	379.500000	4.386869	2128.526940	49.305685	0.035260
0.411089	379.600000	4.385465	2129.525177	49.452700	0.035338
0.411094	379.700000	4.384055	2130.523667	49.600419	0.035415
0.411100	379.800000	4.382639	2131.522353	49.748843	0.035493
0.411106	379.900000	4.381217	2132.521178	49.897969	0.035571
0.411111	380.000000	4.379790	2133.520087	50.047798	0.035650
0.411117	380.100000	4.378356	2134.519023	50.198330	0.035728
0.411122	380.200000	4.376917	2135.517932	50.349562	0.035808
0.411128	380.300000	4.375472	2136.516760	50.501495	0.035887
0.411133	380.400000	4.374021	2137.515452	50.654127	0.035967
0.411139	380.500000	4.372565	2138.513955	50.807459	0.036047
0.411144	380.600000	4.371103	2139.512215	50.961488	0.036127
0.411150	380.700000	4.369635	2140.510182	51.116216	0.036208
0.411156	380.800000	4.368162	2141.507803	51.271639	0.036289
0.411161	380.900000	4.366683	2142.505026	51.427759	0.036370
0.411167	381.000000	4.365198	2143.501802	51.584575	0.036451
0.411172	381.100000	4.363708	2144.498079	51.742084	0.036533
0.411178	381.200000	4.362212	2145.493808	51.900288	0.036615
0.411183	381.300000	4.360710	2146.488941	52.059184	0.036698
0.411189	381.400000	4.359203	2147.483427	52.218773	0.036781
0.411194	381.500000	4.357691	2148.477220	52.379053	0.036864
0.411200	381.600000	4.356173	2149.470271	52.540024	0.036947
0.411206	381.700000	4.354649	2150.462533	52.701685	0.037031
0.411211	381.800000	4.353120	2151.453961	52.864035	0.037114
0.411217	381.900000	4.351586	2152.444508	53.027073	0.037199
0.411222	382.000000	4.350046	2153.434128	53.190799	0.037283
0.411228	382.100000	4.348500	2154.422777	53.355211	0.037368
0.411233	382.200000	4.346950	2155.410409	53.520310	0.037453
0.411239	382.300000	4.345394	2156.396982	53.686094	0.037538
0.411244	382.400000	4.343832	2157.382452	53.852562	0.037624
0.411250	382.500000	4.342265	2158.366775	54.019714	0.037710
0.411256	382.600000	4.340693	2159.349910	54.187548	0.037796
0.411261	382.700000	4.339116	2160.331815	54.356065	0.037883
0.411267	382.800000	4.337533	2161.312448	54.525263	0.037970
0.411272	382.900000	4.335945	2162.291768	54.695141	0.038057
0.411278	383.000000	4.334352	2163.269736	54.865699	0.038144
0.411283	383.100000	4.332754	2164.246310	55.036935	0.038232
0.411289	383.200000	4.331150	2165.221453	55.208850	0.038320
0.411294	383.300000	4.329541	2166.195124	55.381442	0.038408
0.411300	383.400000	4.327927	2167.167287	55.554710	0.038497
0.411306	383.500000	4.326308	2168.137902	55.728653	0.038585
0.411311	383.600000	4.324684	2169.106933	55.903271	0.038675
0.411317	383.700000	4.323055	2170.074343	56.078563	0.038764
0.411322	383.800000	4.321421	2171.040095	56.254527	0.038854
0.411328	383.900000	4.319781	2172.004154	56.431164	0.038943
0.411333	384.000000	4.318137	2172.966484	56.608472	0.039034
0.411339	384.100000	4.316487	2173.927050	56.786451	0.039124
0.411344	384.200000	4.314833	2174.885819	56.965099	0.039215
0.411350	384.300000	4.313173	2175.842755	57.144416	0.039306
0.411356	384.400000	4.311509	2176.797825	57.324400	0.039397
0.411361	384.500000	4.309839	2177.750998	57.505052	0.039489
0.411367	384.600000	4.308165	2178.702239	57.686369	0.039581
0.411372	384.700000	4.306486	2179.651517	57.868352	0.039673
0.411378	384.800000	4.304802	2180.598801	58.051000	0.039765
0.411383	384.900000	4.303113	2181.544059	58.234311	0.039858
0.411389	385.000000	4.301419	2182.487260	58.418284	0.039951
0.411394	385.100000	4.299720	2183.428375	58.602919	0.040044
0.411400	385.200000	4.298017	2184.367374	58.788215	0.040137
0.411406	385.300000	4.296309	2185.304227	58.974171	0.040231
0.411411	385.400000	4.294596	2186.238906	59.160787	0.040325
0.411417	385.500000	4.292878	2187.171382	59.348060	0.040419
0.411422	385.600000	4.291155	2188.101628	59.535991	0.040514
0.411428	385.700000	4.289428	2189.029615	59.724578	0.040608
0.411433	385.800000	4.287696	2189.955317	59.913820	0.040703
0.411439	385.900000	4.285960	2190.878706	60.103718	0.040799
0.411444	386.000000	4.284218	2191.799758	60.294269	0.040894
0.411450	386.100000	4.282473	2192.718446	60.485472	0.040990
0.411456	386.200000	4.280722	2193.634744	60.677328	0.041086
0.411461	386.300000	4.278967	2194.548629	60.869835	0.041182
0.411467	386.400000	4.277207	2195.460074	61.062991	0.041279
0.411472	386.500000	4.275443	2196.369057	61.256797	0.041376
0.411478	386.600000	4.273674	2197.275553	61.451251	0.041473
0.411483	386.700000	4.271901	2198.179540	61.646352	0.041570
0.411489	386.800000	4.270123	2199.080993	61.842100	0.041668
0.411494	386.900000	4.268341	2199.979892	62.038493	0.041765
0.411500	387.000000	4.266554	2200.876214	62.235530	0.041863
0.411506	387.100000	4.264763	2201.769937	62.433211	0.041962
0.411511	387.200000	4.262968	2202.661039	62.631535	0.042060
0.411517	387.300000	4.261168	2203.549501	62.830500	0.042159
0.411522	387.400000	4.259363	2204.435301	63.030106	0.042258
0.411528	387.500000	4.257555	2205.318420	63.230351	0.042357
0.411533	387.600000	4.255742	2206.198837	63.431236	0.042457
0.411539	387.700000	4.253924	2207.076534	63.632758	0.042557
0.411544	387.800000	4.252103	2207.951491	63.834917	0.042657
0.411550	387.900000	4.250277	2208.823690	64.037712	0.042757
0.411556	388.000000	4.248447	2209.693112	64.241143	0.042857
0.411561	388.100000	4.246612	2210.559740	64.445207	0.042958
0.411567	388.200000	4.244773	2211.423556	64.649904	0.043059
0.411572	388.300000	4.242931	2212.284544	64.855233	0.043160
0.411578	388.400000	4.241084	2213.142685	65.061193	0.043262
0.411583	388.500000	4.239232	2213.997964	65.267783	0.043363
0.411589	388.600000	4.237377	2214.850365	65.475003	0.043465
0.411594	388.700000	4.235517	2215.699871	65.682850	0.043567
0.411600	388.800000	4.233651	2216.545895	65.891325	0.043670
0.411606	388.900000	4.231780	2217.388794	66.100425	0.043772
0.411611	389.000000	4.229904	2218.228714	66.310151	0.043875
0.411617	389.100000	4.228025	2219.065700	66.520501	0.043978
0.411622	389.200000	4.226141	2219.899758	66.731475	0.044081
0.411628	389.300000	4.224254	2220.730881	66.943070	0.044185
0.411633	389.400000	4.222363	2221.559055	67.155287	0.044289
0.411639	389.500000	4.220468	2222.384269	67.368123	0.044393
0.411644	389.600000	4.218570	2223.206509	67.581579	0.044497
0.411650	389.700000	4.216668	2224.025760	67.795653	0.044601
0.411656	389.800000	4.214762	2224.842009	68.010344	0.044706
0.411661	389.900000	4.212852	2225.655244	68.225651	0.044811
0.411667	390.000000	4.210939	2226.465451	68.441573	0.044916
0.411672	390.100000	4.209022	2227.272619	68.658110	0.045021
0.411678	390.200000	4.207101	2228.076735	68.875259	0.045126
0.411683	390.300000	4.205177	2228.877787	69.093020	0.045232
0.411689	390.400000	4.203249	2229.675765	69.311392	0.045338
0.411694	390.500000	4.201318	2230.470656	69.530374	0.045444
0.411700	390.600000	4.199383	2231.262450	69.749965	0.045550
0.411706	390.700000	4.197444	2232.051137	69.970164	0.045657
0.411711	390.800000	4.195502	2232.836706	70.190970	0.045764
0.411717	390.900000	4.193557	2233.619147	70.412381	0.045871
0.411722	391.000000	4.191607	2234.398451	70.634397	0.045978
0.411728	391.100000	4.189655	2235.174609	70.857017	0.046085
0.411733	391.200000	4.187698	2235.947611	71.080240	0.046193
0.411739	391.300000	4.185739	2236.717448	71.304064	0.046301
0.411744	391.400000	4.183776	2237.484113	71.528488	0.046409
0.411750	391.500000	4.181809	2238.247597	71.753512	0.046517
0.411756	391.600000	4.179839	2239.007891	71.979134	0.046626
0.411761	391.700000	4.177866	2239.764989	72.205354	0.046734
0.411767	391.800000	4.175889	2240.518883	72.432169	0.046843
0.411772	391.900000	4.173909	2241.269566	72.659580	0.046952
0.411778	392.000000	4.171925	2242.017031	72.887585	0.047061
0.411783	392.100000	4.169938	2242.761271	73.116183	0.047171
0.411789	392.200000	4.167948	2243.502280	73.345373	0.047281
0.411794	392.300000	4.165954	2244.240052	73.575154	0.047390
0.411800	392.400000	4.163957	2244.974581	73.805525	0.047500
0.411806	392.500000	4.161957	2245.705862	74.036484	0.047611
0.411811	392.600000	4.159954	2246.433889	74.268031	0.047721
0.411817	392.700000	4.157947	2247.158656	74.500164	0.047832
0.411822	392.800000	4.155937	2247.880160	74.732883	0.047943
0.411828	392.900000	4.153924	2248.598396	74.966186	0.048054
0.411833	393.000000	4.151908	2249.313358	75.200073	0.048165
0.411839	393.100000	4.149888	2250.025043	75.434541	0.048276
0.411844	393.200000	4.147866	2250.733447	75.669590	0.048388
0.411850	393.300000	4.145840	2251.438567	75.905220	0.048500
0.411856	393.400000	4.143811	2252.140398	76.141428	0.048612
0.411861	393.500000	4.141779	2252.838937	76.378214	0.048724
0.411867	393.600000	4.139744	2253.534182	76.615576	0.048836
0.411872	393.700000	4.137705	2254.226129	76.853514	0.048949
0.411878	393.800000	4.135664	2254.914775	77.092026	0.049061
0.411883	393.900000	4.133620	2255.600119	77.331111	0.049174
0.411889	394.000000	4.131572	2256.282158	77.570769	0.049287
0.411894	394.100000	4.129522	2256.960890	77.810997	0.049400
0.411900	394.200000	4.127469	2257.636313	78.051795	0.049514
0.411906	394.300000	4.125412	2258.308426	78.293162	0.049627
0.411911	394.400000	4.123353	2258.977226	78.535096	0.049741
0.411917	394.500000	4.121291	2259.642713	78.777597	0.049855
0.411922	394.600000	4.119226	2260.304886	79.020663	0.049969
0.411928	394.700000	4.117157	2260.963743	79.264294	0.050084
0.411933	394.800000	4.115086	2261.619284	79.508487	0.050198
0.411939	394.900000	4.113013	2262.271508	79.753242	0.050313
0.411944	395.000000	4.110936	2262.920415	79.998558	0.050428
0.411950	395.100000	4.108856	2263.566005	80.244434	0.050543
0.411956	395.200000	4.106774	2264.208278	80.490867	0.050658
0.411961	395.300000	4.104689	2264.847234	80.737859	0.050773
0.411967	395.400000	4.102601	2265.482872	80.985406	0.050888
0.411972	395.500000	4.100510	2266.115195	81.233508	0.051004
0.411978	395.600000	4.098417	2266.744201	81.482164	0.051120
0.411983	395.700000	4.096320	2267.369893	81.731372	0.051236
0.411989	395.800000	4.094222	2267.992271	81.981132	0.051352
0.411994	395.900000	4.092120	2268.611335	82.231442	0.051468
0.412000	396.000000	4.090016	2269.227088	82.482302	0.051585
0.412006	396.100000	4.087909	2269.839531	82.733709	0.051701
0.412011	396.200000	4.085799	2270.448665	82.985663	0.051818
0.412017	396.300000	4.083687	2271.054492	83.238163	0.051935
0.412022	396.400000	4.081572	2271.657014	83.491207	0.052052
0.412028	396.500000	4.079455	2272.256232	83.744794	0.052170
0.412033	396.600000	4.077335	2272.852150	83.998923	0.052287
0.412039	396.700000	4.075212	2273.444769	84.253593	0.052404
0.412044	396.800000	4.073087	2274.034091	84.508803	0.052522
0.412050	396.900000	4.070960	2274.620120	84.764551	0.052640
0.412056	397.000000	4.068830	2275.202857	85.020837	0.052758
0.412061	397.100000	4.066697	2275.782306	85.277658	0.052876
0.412067	397.200000	4.064562	2276.358469	85.535014	0.052995
0.412072	397.300000	4.062425	2276.931350	85.792905	0.053113
0.412078	397.400000	4.060285	2277.500952	86.051327	0.053232
0.412083	397.500000	4.058143	2278.067277	86.310281	0.053350
0.412089	397.600000	4.055998	2278.630330	86.569765	0.053469
0.412094	397.700000	4.053851	2279.190114	86.829778	0.053588
0.412100	397.800000	4.051702	2279.746633	87.090318	0.053707
0.412106	397.900000	4.049550	2280.299889	87.351385	0.053827
0.412111	398.000000	4.047396	2280.849888	87.612977	0.053946
0.412117	398.100000	4.045240	2281.396634	87.875093	0.054066
0.412122	398.200000	4.043081	2281.940129	88.137732	0.054186
0.412128	398.300000	4.040920	2282.480379	88.400892	0.054306
0.412133	398.400000	4.038757	2283.017387	88.664573	0.054426
0.412139	398.500000	4.036592	2283.551159	88.928772	0.054546
0.412144	398.600000	4.034424	2284.081698	89.193490	0.054666
0.412150	398.700000	4.032255	2284.609009	89.458724	0.054786
0.412156	398.800000	4.030083	2285.133097	89.724474	0.054907
0.412161	398.900000	4.027909	2285.653967	89.990738	0.055028
0.412167	399.000000	4.025732	2286.171624	90.257515	0.055148
0.412172	399.100000	4.023554	2286.686072	90.524804	0.055269
0.412178	399.200000	4.021374	2287.197317	90.792603	0.055391
0.412183	399.300000	4.019191	2287.705363	91.060911	0.055512
0.412189	399.400000	4.017007	2288.210216	91.329727	0.055633
0.412194	399.500000	4.014820	2288.711882	91.599050	0.055755
0.412200	399.600000	4.012632	2289.210366	91.868879	0.055876
0.412206	399.700000	4.010441	2289.705673	92.139212	0.055998
0.412211	399.800000	4.008248	2290.197808	92.410048	0.056120
0.412217	399.900000	4.006054	2290.686778	92.681385	0.056242
0.412222	400.000000	4.003857	2291.172589	92.953223	0.056364
0.412228	400.100000	4.001659	2291.655245	93.225560	0.056486
0.412233	400.200000	3.999458	2292.134753	93.498395	0.056608
0.412239	400.300000	3.997256	2292.611120	93.771727	0.056731
0.412244	400.400000	3.995052	2293.084350	94.045555	0.056853
0.412250	400.500000	3.992846	2293.554450	94.319876	0.056976
0.412256	400.600000	3.990638	2294.021427	94.594691	0.057099
0.412261	400.700000	3.988428	2294.485286	94.869997	0.057222
0.412267	400.800000	3.986216	2294.946033	95.145793	0.057345
0.412272	400.900000	3.984003	2295.403676	95.422079	0.057468
0.412278	401.000000	3.981788	2295.858221	95.698852	0.057591
0.412283	401.100000	3.979571	2296.309674	95.976112	0.057714
0.412289	401.200000	3.977352	2296.758041	96.253857	0.057838
0.412294	401.300000	3.975132	2297.203330	96.532087	0.057961
0.412300	401.400000	3.972910	2297.645547	96.810798	0.058085
0.412306	401.500000	3.970686	2298.084699	97.089992	0.058209
0.412311	401.600000	3.968461	2298.520792	97.369665	0.058333
0.412317	401.700000	3.966234	2298.953834	97.649818	0.058457
0.412322	401.800000	3.964005	2299.383831	97.930447	0.058581
0.412328	401.900000	3.961775	2299.810791	98.211554	0.058705
0.412333	402.000000	3.959543	2300.234720	98.493135	0.058829
0.412339	402.100000	3.957309	2300.655625	98.775190	0.058954
0.412344	402.200000	3.955074	2301.073514	99.057717	0.059078
0.412350	402.300000	3.952837	2301.488394	99.340715	0.059203
0.412356	402.400000	3.950599	2301.900272	99.624183	0.059327
0.412361	402.500000	3.948360	2302.309155	99.908120	0.059452
0.412367	402.600000	3.946118	2302.715051	100.192523	0.059577
0.412372	402.700000	3.943876	2303.117967	100.477393	0.059702
0.412378	402.800000	3.941632	2303.517910	100.762727	0.059827
0.412383	402.900000	3.939386	2303.914888	101.048525	0.059952
0.412389	403.000000	3.937139	2304.308908	101.334784	0.060078
0.412394	403.100000	3.934891	2304.699979	101.621504	0.060203
0.412400	403.200000	3.932641	2305.088106	101.908684	0.060328
0.412406	403.300000	3.930390	2305.473299	102.196321	0.060454
0.412411	403.400000	3.928137	2305.855564	102.484416	0.060580
0.412417	403.500000	3.925883	2306.234910	102.772965	0.060705
0.412422	403.600000	3.923628	2306.611344	103.061969	0.060831
0.412428	403.700000	3.921372	2306.984873	103.351425	0.060957
0.412433	403.800000	3.919114	2307.355506	103.641333	0.061083
0.412439	403.900000	3.916855	2307.723251	103.931691	0.061209
0.412444	404.000000	3.914594	2308.088115	104.222497	0.061335
0.412450	404.100000	3.912333	2308.450107	104.513752	0.061461
0.412456	404.200000	3.910070	2308.809233	104.805452	0.061588
0.412461	404.300000	3.907806	2309.165502	105.097597	0.061714
0.412467	404.400000	3.905541	2309.518923	105.390185	0.061841
0.412472	404.500000	3.903274	2309.869502	105.683216	0.061967
0.412478	404.600000	3.901007	2310.217249	105.976687	0.062094
0.412483	404.700000	3.898738	2310.562171	106.270598	0.062221
0.412489	404.800000	3.896469	2310.904276	106.564947	0.062347
0.412494	404.900000	3.894198	2311.243572	106.859733	0.062474
0.412500	405.000000	3.891926	2311.580068	107.154954	0.062601
0.412506	405.100000	3.889653	2311.913772	107.450609	0.062728
0.412511	405.200000	3.887379	2312.244691	107.746697	0.062855
0.412517	405.300000	3.885103	2312.572834	108.043216	0.062982
0.412522	405.400000	3.882827	2312.898210	108.340166	0.063110
0.412528	405.500000	3.880550	2313.220826	108.637544	0.063237
0.412533	405.600000	3.878272	2313.540690	108.935349	0.063364
0.412539	405.700000	3.875993	2313.857812	109.233581	0.063492
0.412544	405.800000	3.873713	2314.172199	109.532237	0.063619
0.412550	405.900000	3.871432	2314.483859	109.831316	0.063747
0.412556	406.000000	3.869150	2314.792802	110.130817	0.063874
0.412561	406.100000	3.866867	2315.099034	110.430739	0.064002
0.412567	406.200000	3.864583	2315.402566	110.731080	0.064130
0.412572	406.300000	3.862299	2315.703404	111.031839	0.064258
0.412578	406.400000	3.860013	2316.001558	111.333015	0.064386
0.412583	406.500000	3.857727	2316.297036	111.634605	0.064513
0.412589	406.600000	3.855440	2316.589845	111.936610	0.064641
0.412594	406.700000	3.853152	2316.879996	112.239027	0.064770
0.412600	406.800000	3.850863	2317.167495	112.541854	0.064898
0.412606	406.900000	3.848574	2317.452353	112.845092	0.065026
0.412611	407.000000	3.846284	2317.734576	113.148738	0.065154
0.412617	407.100000	3.843993	2318.014173	113.452790	0.065282
0.412622	407.200000	3.841701	2318.291154	113.757249	0.065411
0.412628	407.300000	3.839408	2318.565526	114.062111	0.065539
0.412633	407.400000	3.837115	2318.837298	114.367376	0.065668
0.412639	407.500000	3.834822	2319.106479	114.673043	0.065796
0.412644	407.600000	3.832527	2319.373076	114.979110	0.065925
0.412650	407.700000	3.830232	2319.637099	115.285575	0.066053
0.412656	407.800000	3.827936	2319.898556	115.592438	0.066182
0.412661	407.900000	3.825640	2320.157455	115.899697	0.066311
0.412667	408.000000	3.823343	2320.413806	116.207350	0.066439
0.412672	408.100000	3.821045	2320.667616	116.515396	0.066568
0.412678	408.200000	3.818747	2320.918894	116.823835	0.066697
0.412683	408.300000	3.816448	2321.167649	117.132663	0.066826
0.412689	408.400000	3.814149	2321.413890	117.441881	0.066955
0.412694	408.500000	3.811849	2321.657624	117.751486	0.067084
0.412700	408.600000	3.809549	2321.898860	118.061477	0.067213
0.412706	408.700000	3.807248	2322.137608	118.371854	0.067342
0.412711	408.800000	3.804947	2322.373875	118.682613	0.067471
0.412717	408.900000	3.802646	2322.607670	118.993755	0.067600
0.412722	409.000000	3.800343	2322.839001	119.305277	0.067729
0.412728	409.100000	3.798041	2323.067878	119.617179	0.067859
0.412733	409.200000	3.795738	2323.294309	119.929459	0.067988
0.412739	409.300000	3.793434	2323.518301	120.242115	0.068117
0.412744	409.400000	3.791131	2323.739865	120.555146	0.068247
0.412750	409.500000	3.788826	2323.959008	120.868551	0.068376
0.412756	409.600000	3.786522	2324.175739	121.182328	0.068505
0.412761	409.700000	3.784217	2324.390066	121.496476	0.068635
0.412767	409.800000	3.781912	2324.601999	121.810993	0.068764
0.412772	409.900000	3.779606	2324.811545	122.125878	0.068894
0.412778	410.000000	3.777301	2325.018713	122.441131	0.069023
0.412783	410.100000	3.774995	2325.223512	122.756748	0.069153
0.412789	410.200000	3.772688	2325.425950	123.072729	0.069283
0.412794	410.300000	3.770382	2325.626036	123.389073	0.069412
0.412800	410.400000	3.768075	2325.823778	123.705778	0.069542
0.412806	410.500000	3.765768	2326.019185	124.022842	0.069672
0.412811	410.600000	3.763460	2326.212265	124.340265	0.069801
0.412817	410.700000	3.761153	2326.403027	124.658044	0.069931
0.412822	410.800000	3.758845	2326.591479	124.976179	0.070061
0.412828	410.900000	3.756537	2326.777631	125.294668	0.070191
0.412833	411.000000	3.754230	2326.961489	125.613510	0.070321
0.412839	411.100000	3.751921	2327.143063	125.932702	0.070450
0.412844	411.200000	3.749613	2327.322361	126.252245	0.070580
0.412850	411.300000	3.747305	2327.499392	126.572135	0.070710
0.412856	411.400000	3.744996	2327.674164	126.892373	0.070840
0.412861	411.500000	3.742688	2327.846686	127.212956	0.070970
0.412867	411.600000	3.740379	2328.016966	127.533884	0.071100
0.412872	411.700000	3.738071	2328.185012	127.855153	0.071230
0.412878	411.800000	3.735762	2328.350833	128.176765	0.071360
0.412883	411.900000	3.733453	2328.514437	128.498716	0.071490
0.412889	412.000000	3.731145	2328.675833	128.821005	0.071620
0.412894	412.100000	3.728836	2328.835029	129.143631	0.071750
0.412900	412.200000	3.726527	2328.992034	129.466593	0.071880
0.412906	412.300000	3.724219	2329.146855	129.789889	0.072010
0.412911	412.400000	3.721910	2329.299502	130.113518	0.072140
0.412917	412.500000	3.719601	2329.449982	130.437478	0.072270
0.412922	412.600000	3.717293	2329.598304	130.761768	0.072400
0.412928	412.700000	3.714985	2329.744476	131.086386	0.072530
0.412933	412.800000	3.712676	2329.888506	131.411332	0.072661
0.412939	412.900000	3.710368	2330.030404	131.736602	0.072791
0.412944	413.000000	3.708060	2330.170176	132.062197	0.072921
0.412950	413.100000	3.705752	2330.307832	132.388115	0.073051
0.412956	413.200000	3.703444	2330.443380	132.714354	0.073181
0.412961	413.300000	3.701137	2330.576827	133.040913	0.073311
0.412967	413.400000	3.698829	2330.708183	133.367790	0.073441
0.412972	413.500000	3.696522	2330.837455	133.694985	0.073572
0.412978	413.600000	3.694215	2330.964651	134.022495	0.073702
0.412983	413.700000	3.691908	2331.089781	134.350318	0.073832
0.412989	413.800000	3.689602	2331.212851	134.678455	0.073962
0.412994	413.900000	3.687296	2331.333870	135.006903	0.074092
0.413000	414.000000	3.684990	2331.452847	135.335661	0.074223
0.413006	414.100000	3.682684	2331.569789	135.664727	0.074353
0.413011	414.200000	3.680378	2331.684704	135.994100	0.074483
0.413017	414.300000	3.678073	2331.797601	136.323778	0.074613
0.413022	414.400000	3.675768	2331.908488	136.653761	0.074743
0.413028	414.500000	3.673464	2332.017373	136.984046	0.074873
0.413033	414.600000	3.671160	2332.124264	137.314633	0.075004
0.413039	414.700000	3.668856	2332.229168	137.645519	0.075134
0.413044	414.800000	3.666552	2332.332095	137.976703	0.075264
0.413050	414.900000	3.664249	2332.433051	138.308184	0.075394
0.413056	415.000000	3.661946	2332.532046	138.639961	0.075524
0.413061	415.100000	3.659644	2332.629087	138.972032	0.075654
0.413067	415.200000	3.657342	2332.724181	139.304395	0.075785
0.413072	415.300000	3.655041	2332.817338	139.637050	0.075915
0.413078	415.400000	3.652740	2332.908564	139.969994	0.076045
0.413083	415.500000	3.650439	2332.997869	140.303226	0.076175
0.413089	415.600000	3.648139	2333.085259	140.636745	0.076305
0.413094	415.700000	3.645839	2333.170742	140.970549	0.076435
0.413100	415.800000	3.643540	2333.254327	141.304637	0.076565
0.413106	415.900000	3.641241	2333.336022	141.639008	0.076695
0.413111	416.000000	3.638943	2333.415833	141.973660	0.076825
0.413117	416.100000	3.636646	2333.493770	142.308591	0.076955
0.413122	416.200000	3.634348	2333.569839	142.643800	0.077086
0.413128	416.300000	3.632052	2333.644049	142.979286	0.077216
0.413133	416.400000	3.629756	2333.716408	143.315047	0.077346
0.413139	416.500000	3.627461	2333.786922	143.651082	0.077476
0.413144	416.600000	3.625166	2333.855601	143.987389	0.077605
0.413150	416.700000	3.622871	2333.922451	144.323967	0.077735
0.413156	416.800000	3.620578	2333.987480	144.660814	0.077865
0.413161	416.900000	3.618285	2334.050696	144.997930	0.077995
0.413167	417.000000	3.615992	2334.112107	145.335311	0.078125
0.413172	417.100000	3.613701	2334.171720	145.672958	0.078255
0.413178	417.200000	3.611410	2334.229543	146.010869	0.078385
0.413183	417.300000	3.609119	2334.285583	146.349042	0.078515
0.413189	417.400000	3.606830	2334.339849	146.687475	0.078645
0.413194	417.500000	3.604540	2334.392347	147.026168	0.078774
0.413200	417.600000	3.602252	2334.443086	147.365118	0.078904
0.413206	417.700000	3.599964	2334.492072	147.704325	0.079034
0.413211	417.800000	3.597678	2334.539314	148.043787	0.079164
0.413217	417.900000	3.595391	2334.584818	148.383502	0.079293
0.413222	418.000000	3.593106	2334.628593	148.723469	0.079423
0.413228	418.100000	3.590821	2334.670645	149.063687	0.079553
0.413233	418.200000	3.588537	2334.710983	149.404153	0.079682
0.413239	418.300000	3.586254	2334.749613	149.744868	0.079812
0.413244	418.400000	3.583972	2334.786543	150.085828	0.079941
0.413250	418.500000	3.581690	2334.821781	150.427034	0.080071
0.413256	418.600000	3.579410	2334.855333	150.768482	0.080200
0.413261	418.700000	3.577130	2334.887207	151.110173	0.080330
0.413267	418.800000	3.574851	2334.917411	151.452104	0.080459
0.413272	418.900000	3.572573	2334.945952	151.794274	0.080589
0.413278	419.000000	3.570295	2334.972836	152.136681	0.080718
0.413283	419.100000	3.568019	2334.998072	152.479324	0.080847
0.413289	419.200000	3.565743	2335.021666	152.822202	0.080977
0.413294	419.300000	3.563468	2335.043626	153.165313	0.081106
0.413300	419.400000	3.561195	2335.063959	153.508655	0.081235
0.413306	419.500000	3.558922	2335.082672	153.852228	0.081364
0.413311	419.600000	3.556650	2335.099773	154.196030	0.081494
0.413317	419.700000	3.554379	2335.115268	154.540059	0.081623
0.413322	419.800000	3.552109	2335.129165	154.884313	0.081752
0.413328	419.900000	3.549839	2335.141470	155.228792	0.081881
0.413333	420.000000	3.547571	2335.152191	155.573494	0.082010
0.413339	420.100000	3.545304	2335.161335	155.918418	0.082139
0.413344	420.200000	3.543038	2335.168909	156.263562	0.082268
0.413350	420.300000	3.540772	2335.174920	156.608924	0.082397
0.413356	420.400000	3.538508	2335.179375	156.954503	0.082525
0.413361	420.500000	3.536245	2335.182281	157.300298	0.082654
0.413367	420.600000	3.533983	2335.183645	157.646307	0.082783
0.413372	420.700000	3.531722	2335.183474	157.992529	0.082912
0.413378	420.800000	3.529461	2335.181774	158.338962	0.083040
0.413383	420.900000	3.527202	2335.178553	158.685605	0.083169
0.413389	421.000000	3.524944	2335.173818	159.032456	0.083298
0.413394	421.100000	3.522687	2335.167576	159.379515	0.083426
0.413400	421.200000	3.520432	2335.159832	159.726779	0.083555
0.413406	421.300000	3.518177	2335.150595	160.074246	0.083683
0.413411	421.400000	3.515923	2335.139871	160.421917	0.083812
0.413417	421.500000	3.513671	2335.127667	160.769789	0.083940
0.413422	421.600000	3.511419	2335.113989	161.117860	0.084068
0.413428	421.700000	3.509169	2335.098845	161.466129	0.084197
0.413433	421.800000	3.506920	2335.082240	161.814596	0.084325
0.413439	421.900000	3.504672	2335.064183	162.163257	0.084453
0.413444	422.000000	3.502425	2335.044679	162.512113	0.084581
0.413450	422.100000	3.500179	2335.023734	162.861161	0.084709
0.413456	422.200000	3.497935	2335.001357	163.210400	0.084837
0.413461	422.300000	3.495691	2334.977553	163.559828	0.084965
0.413467	422.400000	3.493449	2334.952329	163.909445	0.085093
0.413472	422.500000	3.491208	2334.925692	164.259248	0.085221
0.413478	422.600000	3.488969	2334.897647	164.609236	0.085349
