time [s]	crank-angle [deg]	pressure [bar]	temperature [K]	volume [cm³]	mass [mg]
0.406344	54.200000	6.295593	1874.841152	135.994100	0.158383
0.406350	54.300000	6.275029	1873.248590	136.323778	0.158383
0.406356	54.400000	6.254563	1871.659636	136.653761	0.158383
0.406361	54.500000	6.234194	1870.074279	136.984046	0.158383
0.406367	54.600000	6.213921	1868.492513	137.314633	0.158383
0.406372	54.700000	6.193743	1866.914327	137.645519	0.158383
0.406378	54.800000	6.173661	1865.339713	137.976703	0.158383
0.406383	54.900000	6.153674	1863.768662	138.308184	0.158383
0.406389	55.000000	6.133781	1862.201167	138.639961	0.158383
0.406394	55.100000	6.113982	1860.637218	138.972032	0.158383
0.406400	55.200000	6.094276	1859.076806	139.304395	0.158383
0.406406	55.300000	6.074662	1857.519924	139.637050	0.158383
0.406411	55.400000	6.055141	1855.966562	139.969994	0.158383
0.406417	55.500000	6.035712	1854.416713	140.303226	0.158383
0.406422	55.600000	6.016373	1852.870367	140.636745	0.158383
0.406428	55.700000	5.997126	1851.327515	140.970549	0.158383
0.406433	55.800000	5.977968	1849.788151	141.304637	0.158383
0.406439	55.900000	5.958901	1848.252264	141.639008	0.158383
0.406444	56.000000	5.939922	1846.719846	141.973660	0.158383
0.406450	56.100000	5.921032	1845.190890	142.308591	0.158383
0.406456	56.200000	5.902231	1843.665386	142.643800	0.158383
0.406461	56.300000	5.883517	1842.143326	142.979286	0.158383
0.406467	56.400000	5.864891	1840.624702	143.315047	0.158383
0.406472	56.500000	5.846351	1839.109506	143.651082	0.158383
0.406478	56.600000	5.827898	1837.597728	143.987389	0.158383
0.406483	56.700000	5.809531	1836.089360	144.323967	0.158383
0.406489	56.800000	5.791249	1834.584395	144.660814	0.158383
0.406494	56.900000	5.773052	1833.082824	144.997930	0.158383
0.406500	57.000000	5.754939	1831.584637	145.335311	0.158383
0.406506	57.100000	5.736911	1830.089829	145.672958	0.158383
0.406511	57.200000	5.718966	1828.598388	146.010869	0.158383
0.406517	57.300000	5.701105	1827.110309	146.349042	0.158383
0.406522	57.400000	5.683326	1825.625582	146.687475	0.158383
0.406528	57.500000	5.665629	1824.144198	147.026168	0.158383
0.406533	57.600000	5.648014	1822.666151	147.365118	0.158383
0.406539	57.700000	5.630481	1821.191431	147.704325	0.158383
0.406544	57.800000	5.613028	1819.720030	148.043787	0.158383
0.406550	57.900000	5.595656	1818.251941	148.383502	0.158383
0.406556	58.000000	5.578364	1816.787155	148.723469	0.158383
0.406561	58.100000	5.561152	1815.325663	149.063687	0.158383
0.406567	58.200000	5.544019	1813.867458	149.404153	0.158383
0.406572	58.300000	5.526965	1812.412532	149.744868	0.158383
0.406578	58.400000	5.509989	1810.960876	150.085828	0.158383
0.406583	58.500000	5.493090	1809.512482	150.427034	0.158383
0.406589	58.600000	5.476270	1808.067343	150.768482	0.158383
0.406594	58.700000	5.459526	1806.625450	151.110173	0.158383
0.406600	58.800000	5.442860	1805.186795	151.452104	0.158383
0.406606	58.900000	5.426269	1803.751370	151.794274	0.158383
0.406611	59.000000	5.409754	1802.319167	152.136681	0.158383
0.406617	59.100000	5.393315	1800.890179	152.479324	0.158383
0.406622	59.200000	5.376951	1799.464396	152.822202	0.158383
0.406628	59.300000	5.360662	1798.041812	153.165313	0.158383
0.406633	59.400000	5.344446	1796.622419	153.508655	0.158383
0.406639	59.500000	5.328305	1795.206207	153.852228	0.158383
0.406644	59.600000	5.312237	1793.793170	154.196030	0.158383
0.406650	59.700000	5.296242	1792.383300	154.540059	0.158383
0.406656	59.800000	5.280320	1790.976588	154.884313	0.158383
0.406661	59.900000	5.264470	1789.573027	155.228792	0.158383
0.406667	60.000000	5.248692	1788.172609	155.573494	0.158383
0.406672	60.100000	5.232985	1786.775326	155.918418	0.158383
0.406678	60.200000	5.217350	1785.381171	156.263562	0.158383
0.406683	60.300000	5.201785	1783.990135	156.608924	0.158383
0.406689	60.400000	5.186291	1782.602211	156.954503	0.158383
0.406694	60.500000	5.170867	1781.217391	157.300298	0.158383
0.406700	60.600000	5.155512	1779.835667	157.646307	0.158383
0.406706	60.700000	5.140227	1778.457032	157.992529	0.158383
0.406711	60.800000	5.125011	1777.081478	158.338962	0.158383
0.406717	60.900000	5.109863	1775.708997	158.685605	0.158383
0.406722	61.000000	5.094783	1774.339582	159.032456	0.158383
0.406728	61.100000	5.079771	1772.973225	159.379515	0.158383
0.406733	61.200000	5.064827	1771.609918	159.726779	0.158383
0.406739	61.300000	5.049950	1770.249654	160.074246	0.158383
0.406744	61.400000	5.035139	1768.892425	160.421917	0.158383
0.406750	61.500000	5.020395	1767.538223	160.769789	0.158383
0.406756	61.600000	5.005716	1766.187042	161.117860	0.158383
0.406761	61.700000	4.991104	1764.838873	161.466129	0.158383
0.406767	61.800000	4.976557	1763.493709	161.814596	0.158383
0.406772	61.900000	4.962075	1762.151542	162.163257	0.158383
0.406778	62.000000	4.947657	1760.812365	162.512113	0.158383
0.406783	62.100000	4.933304	1759.476171	162.861161	0.158383
0.406789	62.200000	4.919014	1758.142952	163.210400	0.158383
0.406794	62.300000	4.904789	1756.812700	163.559828	0.158383
0.406800	62.400000	4.890627	1755.485409	163.909445	0.158383
0.406806	62.500000	4.876527	1754.161070	164.259248	0.158383
0.406811	62.600000	4.862490	1752.839677	164.609236	0.158383
0.406817	62.700000	4.848516	1751.521222	164.959408	0.158383
0.406822	62.800000	4.834603	1750.205698	165.309762	0.158383
0.406828	62.900000	4.820753	1748.893097	165.660297	0.158383
0.406833	63.000000	4.806963	1747.583412	166.011012	0.158383
0.406839	63.100000	4.793235	1746.276637	166.361904	0.158383
0.406844	63.200000	4.779567	1744.972762	166.712973	0.158383
0.406850	63.300000	4.765959	1743.671782	167.064217	0.158383
0.406856	63.400000	4.752412	1742.373689	167.415634	0.158383
0.406861	63.500000	4.738924	1741.078476	167.767224	0.158383
0.406867	63.600000	4.725496	1739.786136	168.118984	0.158383
0.406872	63.700000	4.712127	1738.496661	168.470914	0.158383
0.406878	63.800000	4.698817	1737.210045	168.823011	0.158383
0.406883	63.900000	4.685565	1735.926280	169.175274	0.158383
0.406889	64.000000	4.672371	1734.645358	169.527703	0.158383
0.406894	64.100000	4.659236	1733.367274	169.880295	0.158383
0.406900	64.200000	4.646157	1732.092020	170.233049	0.158383
0.406906	64.300000	4.633137	1730.819589	170.585963	0.158383
0.406911	64.400000	4.620173	1729.549973	170.939037	0.158383
0.406917	64.500000	4.607266	1728.283166	171.292268	0.158383
0.406922	64.600000	4.594415	1727.019161	171.645656	0.158383
0.406928	64.700000	4.581620	1725.757951	171.999198	0.158383
0.406933	64.800000	4.568881	1724.499528	172.352894	0.158383
0.406939	64.900000	4.556198	1723.243886	172.706742	0.158383
0.406944	65.000000	4.543570	1721.991018	173.060740	0.158383
0.406950	65.100000	4.530997	1720.740917	173.414887	0.158383
0.406956	65.200000	4.518479	1719.493576	173.769181	0.158383
0.406961	65.300000	4.506015	1718.248988	174.123622	0.158383
0.406967	65.400000	4.493605	1717.007146	174.478208	0.158383
0.406972	65.500000	4.481249	1715.768044	174.832936	0.158383
0.406978	65.600000	4.468946	1714.531675	175.187807	0.158383
0.406983	65.700000	4.456697	1713.298031	175.542818	0.158383
0.406989	65.800000	4.444500	1712.067106	175.897968	0.158383
0.406994	65.900000	4.432357	1710.838893	176.253255	0.158383
0.407000	66.000000	4.420266	1709.613386	176.608679	0.158383
0.407006	66.100000	4.408227	1708.390578	176.964237	0.158383
0.407011	66.200000	4.396240	1707.170461	177.319928	0.158383
0.407017	66.300000	4.384305	1705.953030	177.675751	0.158383
0.407022	66.400000	4.372421	1704.738277	178.031705	0.158383
0.407028	66.500000	4.360588	1703.526196	178.387787	0.158383
0.407033	66.600000	4.348806	1702.316780	178.743997	0.158383
0.407039	66.700000	4.337074	1701.110023	179.100333	0.158383
0.407044	66.800000	4.325393	1699.905918	179.456794	0.158383
0.407050	66.900000	4.313762	1698.704458	179.813377	0.158383
0.407056	67.000000	4.302181	1697.505637	180.170083	0.158383
0.407061	67.100000	4.290650	1696.309449	180.526909	0.158383
0.407067	67.200000	4.279167	1695.115885	180.883853	0.158383
0.407072	67.300000	4.267734	1693.924941	181.240915	0.158383
0.407078	67.400000	4.256350	1692.736610	181.598094	0.158383
0.407083	67.500000	4.245014	1691.550885	181.955387	0.158383
0.407089	67.600000	4.233726	1690.367759	182.312793	0.158383
0.407094	67.700000	4.222487	1689.187227	182.670310	0.158383
0.407100	67.800000	4.211295	1688.009281	183.027938	0.158383
0.407106	67.900000	4.200151	1686.833916	183.385676	0.158383
0.407111	68.000000	4.189055	1685.661124	183.743520	0.158383
0.407117	68.100000	4.178005	1684.490900	184.101471	0.158383
0.407122	68.200000	4.167003	1683.323237	184.459526	0.158383
0.407128	68.300000	4.156047	1682.158129	184.817685	0.158383
0.407133	68.400000	4.145137	1680.995569	185.175945	0.158383
0.407139	68.500000	4.134273	1679.835551	185.534306	0.158383
0.407144	68.600000	4.123456	1678.678070	185.892765	0.158383
0.407150	68.700000	4.112684	1677.523117	186.251323	0.158383
0.407156	68.800000	4.101957	1676.370688	186.609976	0.158383
0.407161	68.900000	4.091276	1675.220776	186.968724	0.158383
0.407167	69.000000	4.080640	1674.073375	187.327566	0.158383
0.407172	69.100000	4.070049	1672.928478	187.686499	0.158383
0.407178	69.200000	4.059502	1671.786079	188.045523	0.158383
0.407183	69.300000	4.048999	1670.646173	188.404636	0.158383
0.407189	69.400000	4.038541	1669.508753	188.763837	0.158383
0.407194	69.500000	4.028126	1668.373812	189.123124	0.158383
0.407200	69.600000	4.017755	1667.241345	189.482496	0.158383
0.407206	69.700000	4.007428	1666.111346	189.841951	0.158383
0.407211	69.800000	3.997144	1664.983808	190.201488	0.158383
0.407217	69.900000	3.986902	1663.858725	190.561106	0.158383
0.407222	70.000000	3.976704	1662.736092	190.920803	0.158383
0.407228	70.100000	3.966548	1661.615902	191.280579	0.158383
0.407233	70.200000	3.956435	1660.498149	191.640430	0.158383
0.407239	70.300000	3.946363	1659.382828	192.000356	0.158383
0.407244	70.400000	3.936334	1658.269931	192.360357	0.158383
0.407250	70.500000	3.926346	1657.159454	192.720429	0.158383
0.407256	70.600000	3.916400	1656.051390	193.080572	0.158383
0.407261	70.700000	3.906496	1654.945734	193.440785	0.158383
0.407267	70.800000	3.896632	1653.842478	193.801065	0.158383
0.407272	70.900000	3.886809	1652.741619	194.161412	0.158383
0.407278	71.000000	3.877027	1651.643148	194.521825	0.158383
0.407283	71.100000	3.867285	1650.547062	194.882301	0.158383
0.407289	71.200000	3.857584	1649.453353	195.242840	0.158383
0.407294	71.300000	3.847923	1648.362016	195.603440	0.158383
0.407300	71.400000	3.838302	1647.273045	195.964100	0.158383
0.407306	71.500000	3.828720	1646.186435	196.324817	0.158383
0.407311	71.600000	3.819178	1645.102179	196.685592	0.158383
0.407317	71.700000	3.809676	1644.020272	197.046422	0.158383
0.407322	71.800000	3.800212	1642.940708	197.407307	0.158383
0.407328	71.900000	3.790787	1641.863480	197.768244	0.158383
0.407333	72.000000	3.781401	1640.788585	198.129232	0.158383
0.407339	72.100000	3.772054	1639.716015	198.490271	0.158383
0.407344	72.200000	3.762745	1638.645765	198.851358	0.158383
0.407350	72.300000	3.753474	1637.577829	199.212492	0.158383
0.407356	72.400000	3.744241	1636.512202	199.573672	0.158383
0.407361	72.500000	3.735046	1635.448878	199.934896	0.158383
0.407367	72.600000	3.725889	1634.387852	200.296164	0.158383
0.407372	72.700000	3.716769	1633.329117	200.657473	0.158383
0.407378	72.800000	3.707686	1632.272668	201.018823	0.158383
0.407383	72.900000	3.698640	1631.218500	201.380211	0.158383
0.407389	73.000000	3.689631	1630.166607	201.741637	0.158383
0.407394	73.100000	3.680659	1629.116983	202.103100	0.158383
0.407400	73.200000	3.671723	1628.069623	202.464597	0.158383
0.407406	73.300000	3.662824	1627.024521	202.826128	0.158383
0.407411	73.400000	3.653961	1625.981672	203.187690	0.158383
0.407417	73.500000	3.645134	1624.941070	203.549284	0.158383
0.407422	73.600000	3.636342	1623.902710	203.910907	0.158383
0.407428	73.700000	3.627586	1622.866587	204.272558	0.158383
0.407433	73.800000	3.618866	1621.832694	204.634235	0.158383
0.407439	73.900000	3.610181	1620.801027	204.995938	0.158383
0.407444	74.000000	3.601531	1619.771580	205.357665	0.158383
0.407450	74.100000	3.592916	1618.744347	205.719414	0.158383
0.407456	74.200000	3.584336	1617.719324	206.081184	0.158383
0.407461	74.300000	3.575790	1616.696504	206.442975	0.158383
0.407467	74.400000	3.567279	1615.675883	206.804784	0.158383
0.407472	74.500000	3.558802	1614.657456	207.166610	0.158383
0.407478	74.600000	3.550360	1613.641216	207.528452	0.158383
0.407483	74.700000	3.541951	1612.627158	207.890308	0.158383
0.407489	74.800000	3.533576	1611.615278	208.252177	0.158383
0.407494	74.900000	3.525234	1610.605569	208.614058	0.158383
0.407500	75.000000	3.516926	1609.598028	208.975950	0.158383
0.407506	75.100000	3.508652	1608.592647	209.337851	0.158383
0.407511	75.200000	3.500410	1607.589423	209.699759	0.158383
0.407517	75.300000	3.492202	1606.588350	210.061674	0.158383
0.407522	75.400000	3.484026	1605.589422	210.423593	0.158383
0.407528	75.500000	3.475883	1604.592635	210.785517	0.158383
0.407533	75.600000	3.467772	1603.597983	211.147443	0.158383
0.407539	75.700000	3.459694	1602.605462	211.509370	0.158383
0.407544	75.800000	3.451648	1601.615065	211.871296	0.158383
0.407550	75.900000	3.443634	1600.626788	212.233221	0.158383
0.407556	76.000000	3.435652	1599.640627	212.595143	0.158383
0.407561	76.100000	3.427701	1598.656574	212.957060	0.158383
0.407567	76.200000	3.419782	1597.674627	213.318972	0.158383
0.407572	76.300000	3.411895	1596.694778	213.680877	0.158383
0.407578	76.400000	3.404039	1595.717025	214.042774	0.158383
0.407583	76.500000	3.396214	1594.741360	214.404661	0.158383
0.407589	76.600000	3.388420	1593.767780	214.766537	0.158383
0.407594	76.700000	3.380657	1592.796280	215.128401	0.158383
0.407600	76.800000	3.372924	1591.826853	215.490252	0.158383
0.407606	76.900000	3.365222	1590.859496	215.852087	0.158383
0.407611	77.000000	3.357550	1589.894203	216.213906	0.158383
0.407617	77.100000	3.349909	1588.930970	216.575708	0.158383
0.407622	77.200000	3.342298	1587.969791	216.937491	0.158383
0.407628	77.300000	3.334717	1587.010661	217.299254	0.158383
0.407633	77.400000	3.327165	1586.053577	217.660995	0.158383
0.407639	77.500000	3.319643	1585.098531	218.022713	0.158383
0.407644	77.600000	3.312151	1584.145521	218.384408	0.158383
0.407650	77.700000	3.304688	1583.194540	218.746077	0.158383
0.407656	77.800000	3.297255	1582.245585	219.107719	0.158383
0.407661	77.900000	3.289850	1581.298650	219.469333	0.158383
0.407667	78.000000	3.282475	1580.353730	219.830918	0.158383
0.407672	78.100000	3.275128	1579.410820	220.192473	0.158383
0.407678	78.200000	3.267810	1578.469916	220.553995	0.158383
0.407683	78.300000	3.260521	1577.531014	220.915484	0.158383
0.407689	78.400000	3.253260	1576.594107	221.276939	0.158383
0.407694	78.500000	3.246028	1575.659192	221.638358	0.158383
0.407700	78.600000	3.238823	1574.726263	221.999740	0.158383
0.407706	78.700000	3.231647	1573.795316	222.361084	0.158383
0.407711	78.800000	3.224498	1572.866346	222.722388	0.158383
0.407717	78.900000	3.217378	1571.939349	223.083651	0.158383
0.407722	79.000000	3.210285	1571.014320	223.444872	0.158383
0.407728	79.100000	3.203219	1570.091253	223.806049	0.158383
0.407733	79.200000	3.196181	1569.170145	224.167182	0.158383
0.407739	79.300000	3.189171	1568.250991	224.528268	0.158383
0.407744	79.400000	3.182187	1567.333785	224.889307	0.158383
0.407750	79.500000	3.175230	1566.418525	225.250298	0.158383
0.407756	79.600000	3.168301	1565.505203	225.611238	0.158383
0.407761	79.700000	3.161398	1564.593818	225.972128	0.158383
0.407767	79.800000	3.154521	1563.684362	226.332965	0.158383
0.407772	79.900000	3.147672	1562.776833	226.693748	0.158383
0.407778	80.000000	3.140848	1561.871225	227.054477	0.158383
0.407783	80.100000	3.134051	1560.967534	227.415149	0.158383
0.407789	80.200000	3.127280	1560.065756	227.775763	0.158383
0.407794	80.300000	3.120535	1559.165885	228.136319	0.158383
0.407800	80.400000	3.113816	1558.267918	228.496815	0.158383
0.407806	80.500000	3.107123	1557.371849	228.857249	0.158383
0.407811	80.600000	3.100455	1556.477675	229.217621	0.158383
0.407817	80.700000	3.093813	1555.585391	229.577930	0.158383
0.407822	80.800000	3.087197	1554.694992	229.938173	0.158383
0.407828	80.900000	3.080606	1553.806474	230.298349	0.158383
0.407833	81.000000	3.074040	1552.919832	230.658459	0.158383
0.407839	81.100000	3.067499	1552.035063	231.018499	0.158383
0.407844	81.200000	3.060983	1551.152161	231.378470	0.158383
0.407850	81.300000	3.054492	1550.271123	231.738369	0.158383
0.407856	81.400000	3.048025	1549.391943	232.098195	0.158383
0.407861	81.500000	3.041583	1548.514618	232.457948	0.158383
0.407867	81.600000	3.035166	1547.639143	232.817626	0.158383
0.407872	81.700000	3.028773	1546.765514	233.177227	0.158383
0.407878	81.800000	3.022405	1545.893726	233.536751	0.158383
0.407883	81.900000	3.016061	1545.023775	233.896196	0.158383
0.407889	82.000000	3.009740	1544.155657	234.255562	0.158383
0.407894	82.100000	3.003444	1543.289368	234.614846	0.158383
0.407900	82.200000	2.997171	1542.424903	234.974048	0.158383
0.407906	82.300000	2.990923	1541.562257	235.333166	0.158383
0.407911	82.400000	2.984698	1540.701428	235.692199	0.158383
0.407917	82.500000	2.978496	1539.842410	236.051146	0.158383
0.407922	82.600000	2.972318	1538.985199	236.410006	0.158383
0.407928	82.700000	2.966163	1538.129791	236.768777	0.158383
0.407933	82.800000	2.960032	1537.276181	237.127459	0.158383
0.407939	82.900000	2.953923	1536.424367	237.486049	0.158383
0.407944	83.000000	2.947838	1535.574342	237.844548	0.158383
0.407950	83.100000	2.941775	1534.726104	238.202953	0.158383
0.407956	83.200000	2.935735	1533.879648	238.561263	0.158383
0.407961	83.300000	2.929718	1533.034969	238.919478	0.158383
0.407967	83.400000	2.923724	1532.192065	239.277595	0.158383
0.407972	83.500000	2.917752	1531.350930	239.635615	0.158383
0.407978	83.600000	2.911802	1530.511560	239.993535	0.158383
0.407983	83.700000	2.905875	1529.673951	240.351354	0.158383
0.407989	83.800000	2.899969	1528.838100	240.709072	0.158383
0.407994	83.900000	2.894086	1528.004002	241.066686	0.158383
0.408000	84.000000	2.888225	1527.171653	241.424197	0.158383
0.408006	84.100000	2.882386	1526.341049	241.781602	0.158383
0.408011	84.200000	2.876569	1525.512186	242.138900	0.158383
0.408017	84.300000	2.870773	1524.685060	242.496091	0.158383
0.408022	84.400000	2.864999	1523.859667	242.853173	0.158383
0.408028	84.500000	2.859246	1523.036003	243.210144	0.158383
0.408033	84.600000	2.853515	1522.214064	243.567005	0.158383
0.408039	84.700000	2.847805	1521.393845	243.923752	0.158383
0.408044	84.800000	2.842116	1520.575343	244.280386	0.158383
0.408050	84.900000	2.836449	1519.758555	244.636906	0.158383
0.408056	85.000000	2.830802	1518.943475	244.993309	0.158383
0.408061	85.100000	2.825176	1518.130100	245.349595	0.158383
0.408067	85.200000	2.819572	1517.318427	245.705763	0.158383
0.408072	85.300000	2.813987	1516.508450	246.061811	0.158383
0.408078	85.400000	2.808424	1515.700167	246.417738	0.158383
0.408083	85.500000	2.802881	1514.893573	246.773544	0.158383
0.408089	85.600000	2.797359	1514.088664	247.129227	0.158383
0.408094	85.700000	2.791857	1513.285437	247.484785	0.158383
0.408100	85.800000	2.786375	1512.483888	247.840218	0.158383
0.408106	85.900000	2.780914	1511.684013	248.195525	0.158383
0.408111	86.000000	2.775472	1510.885807	248.550704	0.158383
0.408117	86.100000	2.770051	1510.089268	248.905754	0.158383
0.408122	86.200000	2.764649	1509.294391	249.260674	0.158383
0.408128	86.300000	2.759268	1508.501172	249.615463	0.158383
0.408133	86.400000	2.753906	1507.709608	249.970120	0.158383
0.408139	86.500000	2.748564	1506.919695	250.324644	0.158383
0.408144	86.600000	2.743241	1506.131429	250.679033	0.158383
0.408150	86.700000	2.737938	1505.344807	251.033286	0.158383
0.408156	86.800000	2.732654	1504.559824	251.387403	0.158383
0.408161	86.900000	2.727390	1503.776477	251.741381	0.158383
0.408167	87.000000	2.722145	1502.994762	252.095221	0.158383
0.408172	87.100000	2.716919	1502.214675	252.448920	0.158383
0.408178	87.200000	2.711712	1501.436213	252.802478	0.158383
0.408183	87.300000	2.706524	1500.659372	253.155894	0.158383
0.408189	87.400000	2.701355	1499.884148	253.509166	0.158383
0.408194	87.500000	2.696205	1499.110538	253.862294	0.158383
0.408200	87.600000	2.691074	1498.338537	254.215275	0.158383
0.408206	87.700000	2.685961	1497.568143	254.568110	0.158383
0.408211	87.800000	2.680867	1496.799351	254.920797	0.158383
0.408217	87.900000	2.675791	1496.032158	255.273334	0.158383
0.408222	88.000000	2.670734	1495.266560	255.625721	0.158383
0.408228	88.100000	2.665695	1494.502554	255.977957	0.158383
0.408233	88.200000	2.660675	1493.740136	256.330041	0.158383
0.408239	88.300000	2.655672	1492.979302	256.681970	0.158383
0.408244	88.400000	2.650688	1492.220049	257.033746	0.158383
0.408250	88.500000	2.645722	1491.462374	257.385365	0.158383
0.408256	88.600000	2.640773	1490.706271	257.736828	0.158383
0.408261	88.700000	2.635843	1489.951739	258.088132	0.158383
0.408267	88.800000	2.630930	1489.198774	258.439278	0.158383
0.408272	88.900000	2.626035	1488.447371	258.790263	0.158383
0.408278	89.000000	2.621158	1487.697528	259.141087	0.158383
0.408283	89.100000	2.616298	1486.949241	259.491749	0.158383
0.408289	89.200000	2.611456	1486.202506	259.842247	0.158383
0.408294	89.300000	2.606631	1485.457320	260.192581	0.158383
0.408300	89.400000	2.601823	1484.713679	260.542749	0.158383
0.408306	89.500000	2.597033	1483.971581	260.892751	0.158383
0.408311	89.600000	2.592260	1483.231020	261.242584	0.158383
0.408317	89.700000	2.587504	1482.491995	261.592249	0.158383
0.408322	89.800000	2.582765	1481.754501	261.941745	0.158383
0.408328	89.900000	2.578043	1481.018535	262.291069	0.158383
0.408333	90.000000	2.573338	1480.284094	262.640221	0.158383
0.408339	90.100000	2.568650	1479.551174	262.989200	0.158383
0.408344	90.200000	2.563978	1478.819771	263.338005	0.158383
0.408350	90.300000	2.559324	1478.089883	263.686635	0.158383
0.408356	90.400000	2.554686	1477.361506	264.035089	0.158383
0.408361	90.500000	2.550064	1476.634637	264.383365	0.158383
0.408367	90.600000	2.545459	1475.909271	264.731463	0.158383
0.408372	90.700000	2.540870	1475.185407	265.079381	0.158383
0.408378	90.800000	2.536298	1474.463040	265.427119	0.158383
0.408383	90.900000	2.531742	1473.742167	265.774676	0.158383
0.408389	91.000000	2.527202	1473.022784	266.122049	0.158383
0.408394	91.100000	2.522678	1472.304889	266.469240	0.158383
0.408400	91.200000	2.518170	1471.588479	266.816245	0.158383
0.408406	91.300000	2.513678	1470.873549	267.163065	0.158383
0.408411	91.400000	2.509202	1470.160096	267.509699	0.158383
0.408417	91.500000	2.504742	1469.448118	267.856144	0.158383
0.408422	91.600000	2.500298	1468.737610	268.202401	0.158383
0.408428	91.700000	2.495870	1468.028570	268.548468	0.158383
0.408433	91.800000	2.491457	1467.320994	268.894344	0.158383
0.408439	91.900000	2.487060	1466.614880	269.240029	0.158383
0.408444	92.000000	2.482678	1465.910223	269.585520	0.158383
0.408450	92.100000	2.478312	1465.207021	269.930818	0.158383
0.408456	92.200000	2.473961	1464.505270	270.275920	0.158383
0.408461	92.300000	2.469625	1463.804967	270.620827	0.158383
0.408467	92.400000	2.465305	1463.106109	270.965537	0.158383
0.408472	92.500000	2.461000	1462.408693	271.310049	0.158383
0.408478	92.600000	2.456710	1461.712715	271.654361	0.158383
0.408483	92.700000	2.452435	1461.018172	271.998474	0.158383
0.408489	92.800000	2.448175	1460.325062	272.342386	0.158383
0.408494	92.900000	2.443930	1459.633381	272.686096	0.158383
0.408500	93.000000	2.439700	1458.943125	273.029603	0.158383
0.408506	93.100000	2.435485	1458.254292	273.372907	0.158383
0.408511	93.200000	2.431285	1457.566878	273.716005	0.158383
0.408517	93.300000	2.427099	1456.880881	274.058897	0.158383
0.408522	93.400000	2.422928	1456.196297	274.401582	0.158383
0.408528	93.500000	2.418771	1455.513123	274.744060	0.158383
0.408533	93.600000	2.414629	1454.831356	275.086328	0.158383
0.408539	93.700000	2.410502	1454.150993	275.428387	0.158383
0.408544	93.800000	2.406389	1453.472031	275.770234	0.158383
0.408550	93.900000	2.402290	1452.794467	276.111870	0.158383
0.408556	94.000000	2.398206	1452.118297	276.453293	0.158383
0.408561	94.100000	2.394135	1451.443519	276.794502	0.158383
0.408567	94.200000	2.390079	1450.770129	277.135497	0.158383
0.408572	94.300000	2.386037	1450.098124	277.476276	0.158383
0.408578	94.400000	2.382009	1449.427502	277.816838	0.158383
0.408583	94.500000	2.377995	1448.758260	278.157182	0.158383
0.408589	94.600000	2.373995	1448.090394	278.497308	0.158383
0.408594	94.700000	2.370009	1447.423901	278.837214	0.158383
0.408600	94.800000	2.366037	1446.758778	279.176900	0.158383
0.408606	94.900000	2.362078	1446.095023	279.516364	0.158383
0.408611	95.000000	2.358133	1445.432632	279.855606	0.158383
0.408617	95.100000	2.354202	1444.771602	280.194624	0.158383
0.408622	95.200000	2.350285	1444.111931	280.533419	0.158383
0.408628	95.300000	2.346381	1443.453615	280.871987	0.158383
0.408633	95.400000	2.342490	1442.796652	281.210330	0.158383
0.408639	95.500000	2.338613	1442.141038	281.548445	0.158383
0.408644	95.600000	2.334749	1441.486770	281.886333	0.158383
0.408650	95.700000	2.330899	1440.833847	282.223991	0.158383
0.408656	95.800000	2.327061	1440.182264	282.561419	0.158383
0.408661	95.900000	2.323237	1439.532018	282.898617	0.158383
0.408667	96.000000	2.319426	1438.883108	283.235582	0.158383
0.408672	96.100000	2.315629	1438.235529	283.572315	0.158383
0.408678	96.200000	2.311844	1437.589280	283.908814	0.158383
0.408683	96.300000	2.308072	1436.944356	284.245079	0.158383
0.408689	96.400000	2.304314	1436.300756	284.581108	0.158383
0.408694	96.500000	2.300568	1435.658477	284.916900	0.158383
0.408700	96.600000	2.296835	1435.017515	285.252456	0.158383
0.408706	96.700000	2.293115	1434.377867	285.587773	0.158383
0.408711	96.800000	2.289407	1433.739532	285.922850	0.158383
0.408717	96.900000	2.285712	1433.102505	286.257688	0.158383
0.408722	97.000000	2.282030	1432.466785	286.592285	0.158383
0.408728	97.100000	2.278360	1431.832368	286.926640	0.158383
0.408733	97.200000	2.274703	1431.199251	287.260752	0.158383
0.408739	97.300000	2.271059	1430.567432	287.594621	0.158383
0.408744	97.400000	2.267427	1429.936908	287.928245	0.158383
0.408750	97.500000	2.263807	1429.307677	288.261623	0.158383
0.408756	97.600000	2.260200	1428.679734	288.594755	0.158383
0.408761	97.700000	2.256604	1428.053078	288.927640	0.158383
0.408767	97.800000	2.253022	1427.427706	289.260277	0.158383
0.408772	97.900000	2.249451	1426.803615	289.592664	0.158383
0.408778	98.000000	2.245892	1426.180802	289.924802	0.158383
0.408783	98.100000	2.242346	1425.559265	290.256689	0.158383
0.408789	98.200000	2.238811	1424.939000	290.588325	0.158383
0.408794	98.300000	2.235289	1424.320006	290.919708	0.158383
0.408800	98.400000	2.231778	1423.702278	291.250837	0.158383
0.408806	98.500000	2.228280	1423.085816	291.581712	0.158383
0.408811	98.600000	2.224793	1422.470615	291.912333	0.158383
0.408817	98.700000	2.221318	1421.856673	292.242697	0.158383
0.408822	98.800000	2.217855	1421.243988	292.572804	0.158383
0.408828	98.900000	2.214403	1420.632557	292.902654	0.158383
0.408833	99.000000	2.210964	1420.022377	293.232245	0.158383
0.408839	99.100000	2.207535	1419.413445	293.561576	0.158383
