time [s]	pressure [bar]	temperature [K]	mass [kg]
0.421233	24.079265	3211.468285	0.001470
0.421239	24.090970	3211.800642	0.001471
0.421244	24.102660	3212.132274	0.001471
0.421250	24.114337	3212.463179	0.001472
0.421256	24.125999	3212.793355	0.001472
0.421261	24.137646	3213.122799	0.001473
0.421267	24.149280	3213.451510	0.001473
0.421272	24.160898	3213.779485	0.001474
0.421278	24.172502	3214.106721	0.001474
0.421283	24.184091	3214.433217	0.001475
0.421289	24.195665	3214.758971	0.001476
0.421294	24.207224	3215.083980	0.001476
0.421300	24.218767	3215.408200	0.001477
0.421306	24.230293	3215.731636	0.001477
0.421311	24.241803	3216.054301	0.001478
0.421317	24.253297	3216.376200	0.001478
0.421322	24.264775	3216.697336	0.001479
0.421328	24.276237	3217.017707	0.001479
0.421333	24.287683	3217.337311	0.001480
0.421339	24.299113	3217.656149	0.001481
0.421344	24.310527	3217.974216	0.001481
0.421350	24.321924	3218.291511	0.001482
0.421356	24.333305	3218.608032	0.001482
0.421361	24.344670	3218.923777	0.001483
0.421367	24.356018	3219.238743	0.001483
0.421372	24.367349	3219.552929	0.001484
0.421378	24.378663	3219.866331	0.001484
0.421383	24.389960	3220.178948	0.001485
0.421389	24.401240	3220.490778	0.001485
0.421394	24.412503	3220.801819	0.001486
0.421400	24.423748	3221.112067	0.001487
0.421406	24.434976	3221.421522	0.001487
0.421411	24.446186	3221.730180	0.001488
0.421417	24.457379	3222.038041	0.001488
0.421422	24.468554	3222.345100	0.001489
0.421428	24.479711	3222.651358	0.001489
0.421433	24.490850	3222.956810	0.001490
0.421439	24.501971	3223.261456	0.001490
0.421444	24.513073	3223.565292	0.001491
0.421450	24.524157	3223.868318	0.001491
0.421456	24.535223	3224.170530	0.001492
0.421461	24.546270	3224.471927	0.001492
0.421467	24.557298	3224.772507	0.001493
0.421472	24.568308	3225.072266	0.001493
0.421478	24.579299	3225.371205	0.001494
0.421483	24.590270	3225.669319	0.001495
0.421489	24.601223	3225.966608	0.001495
0.421494	24.612156	3226.263068	0.001496
0.421500	24.623069	3226.558699	0.001496
0.421506	24.633963	3226.853498	0.001497
0.421511	24.644838	3227.147462	0.001497
0.421517	24.655693	3227.440591	0.001498
0.421522	24.666528	3227.732881	0.001498
0.421528	24.677343	3228.024331	0.001499
0.421533	24.688138	3228.314939	0.001499
0.421539	24.698912	3228.604703	0.001500
0.421544	24.709667	3228.893620	0.001500
0.421550	24.720401	3229.181689	0.001501
0.421556	24.731114	3229.468908	0.001501
0.421561	24.741807	3229.755275	0.001502
0.421567	24.752479	3230.040787	0.001502
0.421572	24.763130	3230.325443	0.001503
0.421578	24.773760	3230.609242	0.001503
0.421583	24.784369	3230.892180	0.001504
0.421589	24.794957	3231.174256	0.001504
0.421594	24.805523	3231.455468	0.001505
0.421600	24.816068	3231.735814	0.001505
0.421606	24.826591	3232.015292	0.001506
0.421611	24.837093	3232.293901	0.001506
0.421617	24.847573	3232.571638	0.001507
0.421622	24.858031	3232.848501	0.001507
0.421628	24.868467	3233.124489	0.001508
0.421633	24.878880	3233.399600	0.001508
0.421639	24.889272	3233.673831	0.001509
0.421644	24.899641	3233.947182	0.001509
0.421650	24.909988	3234.219649	0.001510
0.421656	24.920312	3234.491232	0.001510
0.421661	24.930613	3234.761929	0.001511
0.421667	24.940891	3235.031736	0.001511
0.421672	24.951147	3235.300654	0.001512
0.421678	24.961379	3235.568680	0.001512
0.421683	24.971588	3235.835811	0.001513
0.421689	24.981774	3236.102047	0.001513
0.421694	24.991936	3236.367386	0.001514
0.421700	25.002075	3236.631826	0.001514
0.421706	25.012191	3236.895364	0.001515
0.421711	25.022282	3237.158000	0.001515
0.421717	25.032350	3237.419732	0.001516
0.421722	25.042393	3237.680557	0.001516
0.421728	25.052413	3237.940474	0.001517
0.421733	25.062408	3238.199482	0.001517
0.421739	25.072379	3238.457578	0.001518
0.421744	25.082326	3238.714762	0.001518
0.421750	25.092248	3238.971030	0.001519
0.421756	25.102145	3239.226383	0.001519
0.421761	25.112017	3239.480817	0.001520
0.421767	25.121865	3239.734331	0.001520
0.421772	25.131688	3239.986924	0.001521
0.421778	25.141485	3240.238594	0.001521
0.421783	25.151257	3240.489340	0.001522
0.421789	25.161004	3240.739159	0.001522
0.421794	25.170725	3240.988050	0.001523
0.421800	25.180421	3241.236012	0.001523
0.421806	25.190091	3241.483043	0.001524
0.421811	25.199735	3241.729141	0.001524
0.421817	25.209353	3241.974305	0.001524
0.421822	25.218945	3242.218533	0.001525
0.421828	25.228511	3242.461823	0.001525
0.421833	25.238051	3242.704175	0.001526
0.421839	25.247564	3242.945587	0.001526
0.421844	25.257051	3243.186056	0.001527
0.421850	25.266511	3243.425583	0.001527
0.421856	25.275945	3243.664164	0.001528
0.421861	25.285351	3243.901799	0.001528
0.421867	25.294731	3244.138486	0.001529
0.421872	25.304083	3244.374224	0.001529
0.421878	25.313409	3244.609011	0.001530
0.421883	25.322707	3244.842846	0.001530
0.421889	25.331977	3245.075727	0.001530
0.421894	25.341220	3245.307653	0.001531
0.421900	25.350436	3245.538622	0.001531
0.421906	25.359623	3245.768634	0.001532
0.421911	25.368783	3245.997690	0.001532
0.421917	25.377915	3246.225792	0.001533
0.421922	25.387020	3246.452940	0.001533
0.421928	25.396096	3246.679135	0.001534
0.421933	25.405145	3246.904374	0.001534
0.421939	25.414165	3247.128658	0.001534
0.421944	25.423158	3247.351986	0.001535
0.421950	25.432122	3247.574356	0.001535
0.421956	25.441058	3247.795768	0.001536
0.421961	25.449965	3248.016220	0.001536
0.421967	25.458844	3248.235711	0.001537
0.421972	25.467695	3248.454241	0.001537
0.421978	25.476517	3248.671807	0.001537
0.421983	25.485309	3248.888409	0.001538
0.421989	25.494073	3249.104046	0.001538
0.421994	25.502808	3249.318717	0.001539
0.422000	25.511514	3249.532420	0.001539
0.422006	25.520190	3249.745155	0.001540
0.422011	25.528837	3249.956920	0.001540
0.422017	25.537455	3250.167715	0.001540
0.422022	25.546043	3250.377539	0.001541
0.422028	25.554602	3250.586390	0.001541
0.422033	25.563130	3250.794267	0.001542
0.422039	25.571629	3251.001171	0.001542
0.422044	25.580098	3251.207099	0.001542
0.422050	25.588537	3251.412050	0.001543
0.422056	25.596945	3251.616024	0.001543
0.422061	25.605324	3251.819021	0.001544
0.422067	25.613672	3252.021038	0.001544
0.422072	25.621989	3252.222075	0.001545
0.422078	25.630276	3252.422132	0.001545
0.422083	25.638532	3252.621207	0.001545
0.422089	25.646758	3252.819300	0.001546
0.422094	25.654952	3253.016410	0.001546
0.422100	25.663116	3253.212535	0.001547
0.422106	25.671249	3253.407676	0.001547
0.422111	25.679350	3253.601831	0.001547
0.422117	25.687420	3253.795000	0.001548
0.422122	25.695459	3253.987182	0.001548
0.422128	25.703466	3254.178376	0.001549
0.422133	25.711442	3254.368582	0.001549
0.422139	25.719386	3254.557799	0.001549
0.422144	25.727298	3254.746026	0.001550
0.422150	25.735179	3254.933262	0.001550
0.422156	25.743027	3255.119507	0.001550
0.422161	25.750844	3255.304761	0.001551
0.422167	25.758628	3255.489023	0.001551
0.422172	25.766380	3255.672291	0.001552
0.422178	25.774100	3255.854567	0.001552
0.422183	25.781787	3256.035848	0.001552
0.422189	25.789442	3256.216135	0.001553
0.422194	25.797064	3256.395426	0.001553
0.422200	25.804654	3256.573723	0.001553
0.422206	25.812211	3256.751023	0.001554
0.422211	25.819734	3256.927327	0.001554
0.422217	25.827225	3257.102634	0.001555
0.422222	25.834683	3257.276944	0.001555
0.422228	25.842107	3257.450256	0.001555
0.422233	25.849499	3257.622570	0.001556
0.422239	25.856857	3257.793883	0.001556
0.422244	25.864181	3257.964186	0.001556
0.422250	25.871470	3258.133471	0.001557
0.422256	25.878725	3258.301723	0.001557
0.422261	25.885943	3258.468928	0.001557
0.422267	25.893126	3258.635071	0.001558
0.422272	25.900271	3258.800137	0.001558
0.422278	25.907378	3258.964109	0.001558
0.422283	25.914446	3259.126971	0.001559
0.422289	25.921475	3259.288705	0.001559
0.422294	25.928463	3259.449296	0.001560
0.422300	25.935410	3259.608726	0.001560
0.422306	25.942315	3259.766979	0.001560
0.422311	25.949178	3259.924038	0.001561
0.422317	25.955996	3260.079885	0.001561
0.422322	25.962770	3260.234504	0.001561
0.422328	25.969498	3260.387879	0.001562
0.422333	25.976180	3260.539993	0.001562
0.422339	25.982816	3260.690829	0.001562
0.422344	25.989403	3260.840370	0.001563
0.422350	25.995941	3260.988600	0.001563
0.422356	26.002430	3261.135502	0.001563
0.422361	26.008869	3261.281060	0.001563
0.422367	26.015256	3261.425258	0.001564
0.422372	26.021591	3261.568079	0.001564
0.422378	26.027873	3261.709506	0.001564
0.422383	26.034101	3261.849525	0.001565
0.422389	26.040274	3261.988117	0.001565
0.422394	26.046392	3262.125268	0.001565
0.422400	26.052454	3262.260962	0.001566
0.422406	26.058458	3262.395181	0.001566
0.422411	26.064404	3262.527911	0.001566
0.422417	26.070291	3262.659135	0.001567
0.422422	26.076119	3262.788837	0.001567
0.422428	26.081885	3262.917002	0.001567
0.422433	26.087590	3263.043614	0.001567
0.422439	26.093233	3263.168657	0.001568
0.422444	26.098812	3263.292115	0.001568
0.422450	26.104327	3263.413973	0.001568
0.422456	26.109777	3263.534215	0.001568
0.422461	26.115161	3263.652826	0.001569
0.422467	26.120478	3263.769789	0.001569
0.422472	26.125728	3263.885090	0.001569
0.422478	26.130908	3263.998713	0.001570
0.422483	26.136020	3264.110643	0.001570
0.422489	26.141061	3264.220864	0.001570
0.422494	26.146030	3264.329361	0.001570
0.422500	26.150927	3264.436118	0.001571
0.422506	26.155752	3264.541120	0.001571
0.422511	26.160502	3264.644352	0.001571
0.422517	26.165177	3264.745798	0.001571
0.422522	26.169776	3264.845443	0.001571
0.422528	26.174299	3264.943272	0.001572
0.422533	26.178743	3265.039269	0.001572
0.422539	26.183109	3265.133419	0.001572
0.422544	26.187396	3265.225707	0.001572
0.422550	26.191601	3265.316116	0.001573
0.422556	26.195726	3265.404633	0.001573
0.422561	26.199767	3265.491240	0.001573
0.422567	26.203725	3265.575923	0.001573
0.422572	26.207599	3265.658666	0.001573
0.422578	26.211387	3265.739453	0.001574
0.422583	26.215089	3265.818268	0.001574
0.422589	26.218703	3265.895096	0.001574
0.422594	26.222229	3265.969920	0.001574
0.422600	26.225665	3266.042724	0.001574
0.422606	26.229010	3266.113492	0.001574
0.422611	26.232264	3266.182207	0.001575
0.422617	26.235424	3266.248852	0.001575
0.422622	26.238491	3266.313411	0.001575
0.422628	26.241463	3266.375865	0.001575
0.422633	26.244339	3266.436199	0.001575
0.422639	26.247117	3266.494393	0.001575
0.422644	26.249797	3266.550430	0.001575
0.422650	26.252377	3266.604291	0.001576
0.422656	26.254856	3266.655957	0.001576
0.422661	26.257232	3266.705408	0.001576
0.422667	26.259505	3266.752625	0.001576
0.422672	26.261673	3266.797586	0.001576
0.422678	26.263735	3266.840271	0.001576
0.422683	26.265689	3266.880656	0.001576
0.422689	26.267534	3266.918720	0.001576
0.422694	26.269268	3266.954437	0.001576
0.422700	26.270890	3266.987784	0.001576
0.422706	26.272397	3267.018732	0.001577
0.422711	26.273789	3267.047256	0.001577
0.422717	26.275063	3267.073324	0.001577
0.422722	26.276217	3267.096905	0.001577
0.422728	26.277250	3267.117967	0.001577
0.422733	26.278159	3267.136471	0.001577
0.422739	26.278942	3267.152379	0.001577
0.422744	26.279596	3267.165647	0.001577
0.422750	26.280118	3267.176227	0.001577
0.422756	26.280506	3267.184062	0.001577
0.422761	26.280755	3267.189090	0.001577
0.422767	26.280861	3267.191229	0.001577
0.422772	26.280902	3267.192063	0.001577
0.422778	26.280599	3267.183798	0.001577
0.422783	26.280999	3267.191821	0.001577
0.422789	26.280082	3267.166790	0.001577
0.422794	26.280107	3267.167291	0.001577
0.422800	26.279224	3267.143202	0.001577
0.422806	26.278615	3267.126587	0.001577
0.422811	26.277872	3267.106308	0.001577
0.422817	26.277029	3267.083290	0.001577
0.422822	26.276081	3267.057424	0.001577
0.422828	26.275029	3267.028711	0.001577
0.422833	26.273872	3266.997153	0.001577
0.422839	26.272612	3266.962751	0.001577
0.422844	26.271247	3266.925509	0.001577
0.422850	26.269779	3266.885432	0.001576
0.422856	26.268207	3266.842523	0.001576
0.422861	26.266532	3266.796788	0.001576
0.422867	26.264753	3266.748234	0.001576
0.422872	26.262872	3266.696867	0.001576
0.422878	26.260887	3266.642694	0.001576
0.422883	26.258801	3266.585725	0.001576
0.422889	26.256613	3266.525968	0.001576
0.422894	26.254323	3266.463432	0.001576
0.422900	26.251931	3266.398129	0.001576
0.422906	26.249439	3266.330071	0.001576
0.422911	26.246847	3266.259269	0.001575
0.422917	26.244155	3266.185736	0.001575
0.422922	26.241364	3266.109486	0.001575
0.422928	26.238475	3266.030534	0.001575
0.422933	26.235487	3265.948896	0.001575
0.422939	26.232401	3265.864588	0.001575
0.422944	26.229219	3265.777627	0.001575
0.422950	26.225941	3265.688031	0.001574
0.422956	26.222568	3265.595819	0.001574
0.422961	26.219100	3265.501011	0.001574
0.422967	26.215538	3265.403628	0.001574
0.422972	26.211883	3265.303690	0.001574
0.422978	26.208136	3265.201222	0.001574
0.422983	26.204297	3265.096245	0.001573
0.422989	26.200369	3264.988785	0.001573
0.422994	26.196351	3264.878866	0.001573
0.423000	26.192244	3264.766515	0.001573
0.423006	26.188050	3264.651757	0.001573
0.423011	26.183770	3264.534622	0.001572
0.423017	26.179404	3264.415138	0.001572
0.423022	26.174955	3264.293334	0.001572
0.423028	26.170422	3264.169241	0.001572
0.423033	26.165808	3264.042891	0.001572
0.423039	26.161113	3263.914315	0.001571
0.423044	26.156338	3263.783548	0.001571
0.423050	26.151486	3263.650622	0.001571
0.423056	26.146556	3263.515574	0.001571
0.423061	26.141552	3263.378439	0.001570
0.423067	26.136473	3263.239254	0.001570
0.423072	26.131322	3263.098056	0.001570
0.423078	26.126099	3262.954885	0.001570
0.423083	26.120807	3262.809779	0.001569
0.423089	26.115447	3262.662778	0.001569
0.423094	26.110020	3262.513925	0.001569
0.423100	26.104528	3262.363260	0.001569
0.423106	26.098972	3262.210827	0.001568
0.423111	26.093354	3262.056669	0.001568
0.423117	26.087676	3261.900830	0.001568
0.423122	26.081940	3261.743356	0.001568
0.423128	26.076146	3261.584292	0.001567
0.423133	26.070298	3261.423686	0.001567
0.423139	26.064396	3261.261584	0.001567
0.423144	26.058443	3261.098034	0.001567
0.423150	26.052439	3260.933086	0.001566
0.423156	26.046388	3260.766790	0.001566
0.423161	26.040291	3260.599194	0.001566
0.423167	26.034149	3260.430350	0.001565
0.423172	26.027965	3260.260310	0.001565
0.423178	26.021740	3260.089125	0.001565
0.423183	26.015477	3259.916849	0.001565
0.423189	26.009178	3259.743533	0.001564
0.423194	26.002844	3259.569233	0.001564
0.423200	25.996477	3259.394001	0.001564
0.423206	25.990080	3259.217893	0.001563
0.423211	25.983654	3259.040964	0.001563
0.423217	25.977202	3258.863269	0.001563
0.423222	25.970725	3258.684864	0.001562
0.423228	25.964225	3258.505806	0.001562
0.423233	25.957706	3258.326150	0.001562
0.423239	25.951168	3258.145954	0.001562
0.423244	25.944613	3257.965275	0.001561
0.423250	25.938045	3257.784171	0.001561
0.423256	25.931465	3257.602697	0.001561
0.423261	25.924875	3257.420914	0.001560
0.423267	25.918276	3257.238877	0.001560
0.423272	25.911673	3257.056645	0.001560
0.423278	25.905065	3256.874276	0.001559
0.423283	25.898456	3256.691828	0.001559
0.423289	25.891848	3256.509359	0.001559
0.423294	25.885242	3256.326926	0.001558
0.423300	25.878641	3256.144587	0.001558
0.423306	25.872047	3255.962400	0.001558
0.423311	25.865461	3255.780422	0.001557
0.423317	25.858887	3255.598710	0.001557
0.423322	25.852326	3255.417322	0.001557
0.423328	25.845780	3255.236313	0.001557
0.423333	25.839250	3255.055740	0.001556
0.423339	25.832740	3254.875660	0.001556
0.423344	25.826251	3254.696127	0.001556
0.423350	25.819785	3254.517196	0.001555
0.423356	25.813345	3254.338923	0.001555
0.423361	25.806931	3254.161360	0.001555
0.423367	25.800546	3253.984561	0.001554
0.423372	25.794191	3253.808580	0.001554
0.423378	25.787870	3253.633468	0.001554
0.423383	25.781582	3253.459277	0.001554
0.423389	25.775331	3253.286057	0.001553
0.423394	25.769118	3253.113859	0.001553
0.423400	25.762945	3252.942731	0.001553
0.423406	25.756814	3252.772722	0.001552
0.423411	25.750725	3252.603880	0.001552
0.423417	25.744682	3252.436250	0.001552
0.423422	25.738685	3252.269878	0.001552
0.423428	25.732736	3252.104810	0.001551
0.423433	25.726836	3251.941089	0.001551
0.423439	25.720988	3251.778756	0.001551
0.423444	25.715193	3251.617855	0.001550
0.423450	25.709451	3251.458424	0.001550
0.423456	25.703765	3251.300505	0.001550
0.423461	25.698135	3251.144133	0.001550
0.423467	25.692564	3250.989348	0.001549
0.423472	25.687052	3250.836184	0.001549
0.423478	25.681600	3250.684676	0.001549
0.423483	25.676210	3250.534857	0.001549
0.423489	25.670883	3250.386759	0.001548
0.423494	25.665620	3250.240414	0.001548
0.423500	25.660421	3250.095850	0.001548
0.423506	25.655289	3249.953095	0.001548
0.423511	25.650223	3249.812177	0.001547
0.423517	25.645225	3249.673121	0.001547
0.423522	25.640296	3249.535951	0.001547
0.423528	25.635436	3249.400690	0.001547
0.423533	25.630646	3249.267359	0.001546
0.423539	25.625927	3249.135978	0.001546
0.423544	25.621279	3249.006565	0.001546
0.423550	25.616703	3248.879138	0.001546
0.423556	25.612199	3248.753713	0.001546
0.423561	25.607769	3248.630303	0.001545
0.423567	25.603412	3248.508923	0.001545
0.423572	25.599129	3248.389582	0.001545
0.423578	25.594920	3248.272293	0.001545
0.423583	25.590785	3248.157062	0.001545
0.423589	25.586725	3248.043899	0.001544
0.423594	25.582740	3247.932808	0.001544
0.423600	25.578830	3247.823795	0.001544
0.423606	25.574995	3247.716862	0.001544
0.423611	25.571235	3247.612012	0.001544
0.423617	25.567550	3247.509237	0.001543
0.423622	25.563939	3247.408518	0.001543
0.423628	25.560402	3247.309832	0.001543
0.423633	25.556937	3247.213159	0.001543
0.423639	25.553543	3247.118478	0.001543
0.423644	25.550221	3247.025767	0.001543
0.423650	25.546969	3246.935007	0.001543
0.423656	25.543786	3246.846174	0.001542
0.423661	25.540672	3246.759250	0.001542
0.423667	25.537626	3246.674212	0.001542
0.423672	25.534647	3246.591039	0.001542
0.423678	25.531734	3246.509712	0.001542
0.423683	25.528887	3246.430208	0.001542
0.423689	25.526104	3246.352507	0.001542
0.423694	25.523386	3246.276588	0.001541
0.423700	25.520731	3246.202430	0.001541
0.423706	25.518138	3246.130012	0.001541
0.423711	25.515608	3246.059314	0.001541
0.423717	25.513138	3245.990313	0.001541
0.423722	25.510728	3245.922991	0.001541
0.423728	25.508378	3245.857325	0.001541
0.423733	25.506087	3245.793295	0.001541
0.423739	25.503853	3245.730880	0.001540
0.423744	25.501677	3245.670059	0.001540
0.423750	25.499557	3245.610812	0.001540
0.423756	25.497493	3245.553117	0.001540
0.423761	25.495484	3245.496954	0.001540
0.423767	25.493529	3245.442302	0.001540
0.423772	25.491627	3245.389141	0.001540
0.423778	25.489778	3245.337449	0.001540
0.423783	25.487981	3245.287206	0.001540
0.423789	25.486235	3245.238391	0.001540
0.423794	25.484540	3245.190983	0.001540
0.423800	25.482894	3245.144962	0.001539
0.423806	25.481297	3245.100307	0.001539
0.423811	25.479749	3245.056997	0.001539
0.423817	25.478247	3245.015012	0.001539
0.423822	25.476793	3244.974331	0.001539
0.423828	25.475384	3244.934933	0.001539
0.423833	25.474021	3244.896797	0.001539
0.423839	25.472702	3244.859903	0.001539
0.423844	25.471427	3244.824231	0.001539
0.423850	25.470195	3244.789759	0.001539
0.423856	25.469005	3244.756467	0.001539
0.423861	25.467856	3244.724334	0.001539
0.423867	25.466748	3244.693340	0.001539
0.423872	25.465680	3244.663464	0.001539
0.423878	25.464652	3244.634686	0.001539
0.423883	25.463662	3244.606984	0.001539
0.423889	25.462710	3244.580339	0.001539
0.423894	25.461794	3244.554729	0.001538
0.423900	25.460915	3244.530124	0.001538
0.423906	25.460070	3244.506483	0.001538
0.423911	25.459258	3244.483764	0.001538
0.423917	25.458478	3244.461927	0.001538
0.423922	25.457728	3244.440931	0.001538
0.423928	25.457006	3244.420734	0.001538
0.423933	25.456312	3244.401296	0.001538
0.423939	25.455643	3244.382576	0.001538
0.423944	25.454998	3244.364532	0.001538
0.423950	25.454376	3244.347123	0.001538
0.423956	25.453775	3244.330309	0.001538
0.423961	25.453194	3244.314048	0.001538
0.423967	25.452632	3244.298300	0.001538
0.423972	25.452086	3244.283023	0.001538
0.423978	25.451556	3244.268177	0.001538
0.423983	25.451039	3244.253720	0.001538
0.423989	25.450535	3244.239612	0.001538
0.423994	25.450042	3244.225811	0.001538
0.424000	25.449559	3244.212276	0.001538
0.424006	25.449083	3244.198968	0.001538
0.424011	25.448614	3244.185843	0.001538
0.424017	25.448151	3244.172862	0.001538
0.424022	25.447691	3244.159984	0.001538
0.424028	25.447233	3244.147167	0.001538
0.424033	25.446776	3244.134370	0.001538
0.424039	25.446318	3244.121554	0.001538
0.424044	25.445858	3244.108676	0.001538
0.424050	25.445394	3244.095695	0.001538
0.424056	25.444925	3244.082571	0.001538
0.424061	25.444450	3244.069263	0.001538
0.424067	25.443967	3244.055729	0.001538
0.424072	25.443474	3244.041930	0.001538
0.424078	25.442970	3244.027823	0.001538
0.424083	25.442454	3244.013367	0.001538
0.424089	25.441923	3243.998523	0.001538
0.424094	25.441378	3243.983248	0.001538
0.424100	25.440816	3243.967502	0.001538
0.424106	25.440235	3243.951244	0.001537
0.424111	25.439635	3243.934433	0.001537
0.424117	25.439013	3243.917027	0.001537
0.424122	25.438369	3243.898987	0.001537
0.424128	25.437700	3243.880270	0.001537
0.424133	25.437006	3243.860837	0.001537
0.424139	25.436285	3243.840645	0.001537
0.424144	25.435536	3243.819655	0.001537
0.424150	25.434756	3243.797824	0.001537
0.424156	25.433945	3243.775113	0.001537
0.424161	25.433102	3243.751479	0.001537
0.424167	25.432223	3243.726883	0.001537
0.424172	25.431309	3243.701282	0.001537
0.424178	25.430359	3243.674647	0.001537
0.424183	25.429370	3243.646957	0.001537
0.424189	25.428343	3243.618191	0.001537
0.424194	25.427277	3243.588329	0.001537
0.424200	25.426171	3243.557350	0.001537
0.424206	25.425025	3243.525234	0.001537
0.424211	25.423837	3243.491961	0.001537
0.424217	25.422607	3243.457509	0.001537
0.424222	25.421335	3243.421858	0.001537
0.424228	25.420019	3243.384988	0.001537
0.424233	25.418659	3243.346877	0.001536
0.424239	25.417254	3243.307507	0.001536
0.424244	25.415803	3243.266856	0.001536
0.424250	25.414306	3243.224903	0.001536
0.424256	25.412762	3243.181628	0.001536
0.424261	25.411170	3243.137011	0.001536
0.424267	25.409530	3243.091031	0.001536
0.424272	25.407840	3243.043668	0.001536
0.424278	25.406100	3242.994900	0.001536
0.424283	25.404309	3242.944708	0.001536
0.424289	25.402468	3242.893071	0.001536
0.424294	25.400573	3242.839968	0.001536
0.424300	25.398626	3242.785379	0.001536
0.424306	25.396626	3242.729283	0.001535
0.424311	25.394571	3242.671660	0.001535
0.424317	25.392461	3242.612490	0.001535
0.424322	25.390295	3242.551751	0.001535
0.424328	25.388073	3242.489423	0.001535
0.424333	25.385793	3242.425487	0.001535
0.424339	25.383456	3242.359920	0.001535
0.424344	25.381060	3242.292703	0.001535
0.424350	25.378604	3242.223815	0.001535
0.424356	25.376089	3242.153236	0.001534
0.424361	25.373512	3242.080945	0.001534
0.424367	25.370875	3242.006922	0.001534
0.424372	25.368174	3241.931145	0.001534
0.424378	25.365411	3241.853596	0.001534
0.424383	25.362585	3241.774252	0.001534
0.424389	25.359694	3241.693094	0.001534
0.424394	25.356737	3241.610100	0.001534
0.424400	25.353715	3241.525252	0.001533
0.424406	25.350627	3241.438527	0.001533
0.424411	25.347471	3241.349906	0.001533
0.424417	25.344247	3241.259368	0.001533
0.424422	25.340955	3241.166892	0.001533
0.424428	25.337593	3241.072458	0.001533
0.424433	25.334162	3240.976046	0.001532
0.424439	25.330659	3240.877635	0.001532
0.424444	25.327085	3240.777204	0.001532
0.424450	25.323439	3240.674733	0.001532
0.424456	25.319720	3240.570202	0.001532
0.424461	25.315927	3240.463589	0.001532
0.424467	25.312060	3240.354876	0.001531
0.424472	25.308118	3240.244040	0.001531
0.424478	25.304101	3240.131062	0.001531
0.424483	25.300007	3240.015921	0.001531
0.424489	25.295836	3239.898596	0.001531
0.424494	25.291587	3239.779068	0.001530
0.424500	25.287260	3239.657316	0.001530
0.424506	25.282853	3239.533318	0.001530
0.424511	25.278367	3239.407056	0.001530
0.424517	25.273800	3239.278507	0.001530
0.424522	25.269152	3239.147653	0.001529
0.424528	25.264421	3239.014472	0.001529
0.424533	25.259609	3238.878944	0.001529
0.424539	25.254713	3238.741049	0.001529
0.424544	25.249732	3238.600765	0.001528
0.424550	25.244668	3238.458074	0.001528
0.424556	25.239518	3238.312954	0.001528
0.424561	25.234281	3238.165384	0.001528
0.424567	25.228958	3238.015345	0.001528
0.424572	25.223548	3237.862816	0.001527
0.424578	25.218050	3237.707777	0.001527
0.424583	25.212463	3237.550207	0.001527
0.424589	25.206786	3237.390086	0.001526
0.424594	25.201019	3237.227393	0.001526
0.424600	25.195162	3237.062108	0.001526
0.424606	25.189213	3236.894211	0.001526
0.424611	25.183171	3236.723682	0.001525
0.424617	25.177038	3236.550499	0.001525
0.424622	25.170810	3236.374644	0.001525
0.424628	25.164489	3236.196094	0.001524
0.424633	25.158072	3236.014831	0.001524
0.424639	25.151561	3235.830833	0.001524
0.424644	25.144953	3235.644081	0.001524
0.424650	25.138248	3235.454553	0.001523
0.424656	25.131446	3235.262231	0.001523
0.424661	25.124546	3235.067093	0.001523
0.424667	25.117547	3234.869119	0.001522
0.424672	25.110449	3234.668288	0.001522
0.424678	25.103251	3234.464582	0.001522
0.424683	25.095952	3234.257979	0.001521
0.424689	25.088552	3234.048459	0.001521
0.424694	25.081050	3233.836002	0.001521
0.424700	25.073445	3233.620587	0.001520
0.424706	25.065737	3233.402195	0.001520
0.424711	25.057925	3233.180806	0.001519
0.424717	25.050009	3232.956398	0.001519
0.424722	25.041987	3232.728952	0.001519
0.424728	25.033860	3232.498448	0.001518
0.424733	25.025626	3232.264865	0.001518
0.424739	25.017286	3232.028183	0.001517
0.424744	25.008837	3231.788383	0.001517
0.424750	25.000281	3231.545444	0.001517
0.424756	24.991615	3231.299345	0.001516
0.424761	24.982841	3231.050068	0.001516
0.424767	24.973956	3230.797591	0.001515
0.424772	24.964960	3230.541895	0.001515
0.424778	24.955853	3230.282959	0.001515
0.424783	24.946634	3230.020764	0.001514
0.424789	24.937302	3229.755289	0.001514
0.424794	24.927858	3229.486515	0.001513
0.424800	24.918299	3229.214421	0.001513
0.424806	24.908626	3228.938987	0.001512
0.424811	24.898839	3228.660194	0.001512
0.424817	24.888936	3228.378022	0.001511
0.424822	24.878916	3228.092449	0.001511
0.424828	24.868780	3227.803457	0.001510
0.424833	24.858527	3227.511026	0.001510
0.424839	24.848156	3227.215136	0.001509
0.424844	24.837667	3226.915766	0.001509
0.424850	24.827058	3226.612897	0.001508
0.424856	24.816330	3226.306509	0.001508
0.424861	24.805482	3225.996582	0.001507
0.424867	24.794513	3225.683096	0.001507
0.424872	24.783423	3225.366032	0.001506
0.424878	24.772211	3225.045370	0.001506
0.424883	24.760877	3224.721089	0.001505
0.424889	24.749419	3224.393170	0.001505
0.424894	24.737838	3224.061594	0.001504
0.424900	24.726134	3223.726341	0.001504
0.424906	24.714304	3223.387390	0.001503
0.424911	24.702350	3223.044722	0.001503
0.424917	24.690270	3222.698318	0.001502
0.424922	24.678063	3222.348158	0.001501
