time [s]	pressure [bar]	temperature [K]	mass [kg]
0.421717	2.235656	2432.990386	0.000180
0.421722	2.235656	2432.990386	0.000180
0.421728	2.235656	2432.990386	0.000180
0.421733	2.235656	2432.990386	0.000180
0.421739	2.235656	2432.990386	0.000180
0.421744	2.235656	2432.990386	0.000180
0.421750	2.235656	2432.990386	0.000180
0.421756	2.235656	2432.990386	0.000180
0.421761	2.235656	2432.990386	0.000180
0.421767	2.235656	2432.990386	0.000180
0.421772	2.235656	2432.990386	0.000180
0.421778	2.235656	2432.990386	0.000180
0.421783	2.235656	2432.990386	0.000180
0.421789	2.235656	2432.990386	0.000180
0.421794	2.235656	2432.990386	0.000180
0.421800	2.235656	2432.990386	0.000180
0.421806	2.235656	2432.990386	0.000180
0.421811	2.235656	2432.990386	0.000180
0.421817	2.235656	2432.990386	0.000180
0.421822	2.235656	2432.990386	0.000180
0.421828	2.235656	2432.990386	0.000180
0.421833	2.235656	2432.990386	0.000180
0.421839	2.235656	2432.990386	0.000180
0.421844	2.235656	2432.990386	0.000180
0.421850	2.235656	2432.990386	0.000180
0.421856	2.235656	2432.990386	0.000180
0.421861	2.235656	2432.990386	0.000180
0.421867	2.235656	2432.990386	0.000180
0.421872	2.235656	2432.990386	0.000180
0.421878	2.235656	2432.990386	0.000180
0.421883	2.235656	2432.990386	0.000180
0.421889	2.235656	2432.990386	0.000180
0.421894	2.235656	2432.990386	0.000180
0.421900	2.235656	2432.990386	0.000180
0.421906	2.235656	2432.990386	0.000180
0.421911	2.235656	2432.990386	0.000180
0.421917	2.235656	2432.990386	0.000180
0.421922	2.235656	2432.990386	0.000180
0.421928	2.235656	2432.990386	0.000180
0.421933	2.235656	2432.990386	0.000180
0.421939	2.235656	2432.990386	0.000180
0.421944	2.235656	2432.990386	0.000180
0.421950	2.235656	2432.990386	0.000180
0.421956	2.235656	2432.990386	0.000180
0.421961	2.235656	2432.990386	0.000180
0.421967	2.235656	2432.990386	0.000180
0.421972	2.235656	2432.990386	0.000180
0.421978	2.235656	2432.990386	0.000180
0.421983	2.235656	2432.990386	0.000180
0.421989	2.235656	2432.990386	0.000180
0.421994	2.235656	2432.990386	0.000180
0.422000	2.235656	2432.990386	0.000180
0.422006	2.235656	2432.990386	0.000180
0.422011	2.235656	2432.990386	0.000180
0.422017	2.235656	2432.990386	0.000180
0.422022	2.235656	2432.990386	0.000180
0.422028	2.235656	2432.990386	0.000180
0.422033	2.235656	2432.990386	0.000180
0.422039	2.235656	2432.990386	0.000180
0.422044	2.235656	2432.990386	0.000180
0.422050	2.235656	2432.990386	0.000180
0.422056	2.235656	2432.990386	0.000180
0.422061	2.235656	2432.990386	0.000180
0.422067	2.235656	2432.990386	0.000180
0.422072	2.235656	2432.990386	0.000180
0.422078	2.235656	2432.990386	0.000180
0.422083	2.235656	2432.990386	0.000180
0.422089	2.235656	2432.990386	0.000180
0.422094	2.235656	2432.990386	0.000180
0.422100	2.235656	2432.990386	0.000180
0.422106	2.235656	2432.990386	0.000180
0.422111	2.235656	2432.990386	0.000180
0.422117	2.235656	2432.990386	0.000180
0.422122	2.235656	2432.990386	0.000180
0.422128	2.235656	2432.990386	0.000180
0.422133	2.235656	2432.990386	0.000180
0.422139	2.235656	2432.990386	0.000180
0.422144	2.235656	2432.990386	0.000180
0.422150	2.235656	2432.990386	0.000180
0.422156	2.235656	2432.990386	0.000180
0.422161	2.235656	2432.990386	0.000180
0.422167	2.235656	2432.990386	0.000180
0.422172	2.235656	2432.990386	0.000180
0.422178	2.235656	2432.990386	0.000180
0.422183	2.235656	2432.990386	0.000180
0.422189	2.235656	2432.990386	0.000180
0.422194	2.235656	2432.990386	0.000180
0.422200	2.235656	2432.990386	0.000180
0.422206	2.235656	2432.990386	0.000180
0.422211	2.235656	2432.990386	0.000180
0.422217	2.235656	2432.990386	0.000180
0.422222	2.235656	2432.990386	0.000180
0.422228	2.235656	2432.990386	0.000180
0.422233	2.235656	2432.990575	0.000180
0.422239	2.235658	2432.991335	0.000180
0.422244	2.235662	2432.993044	0.000180
0.422250	2.235669	2432.996081	0.000180
0.422256	2.235679	2433.000827	0.000180
0.422261	2.235695	2433.007660	0.000180
0.422267	2.235716	2433.016960	0.000180
0.422272	2.235743	2433.029105	0.000180
0.422278	2.235778	2433.044475	0.000180
0.422283	2.235820	2433.063449	0.000180
0.422289	2.235872	2433.086403	0.000180
0.422294	2.235934	2433.113717	0.000180
0.422300	2.236006	2433.145769	0.000180
0.422306	2.236090	2433.182935	0.000180
0.422311	2.236186	2433.225592	0.000180
0.422317	2.236296	2433.274118	0.000180
0.422322	2.236420	2433.328888	0.000180
0.422328	2.236559	2433.390278	0.000180
0.422333	2.236713	2433.458662	0.000180
0.422339	2.236885	2433.534416	0.000180
0.422344	2.237074	2433.617912	0.000180
0.422350	2.237281	2433.709524	0.000180
0.422356	2.237508	2433.809625	0.000180
0.422361	2.237755	2433.918584	0.000180
0.422367	2.238023	2434.036773	0.000180
0.422372	2.238313	2434.164562	0.000180
0.422378	2.238626	2434.302318	0.000180
0.422383	2.238962	2434.450409	0.000180
0.422389	2.239323	2434.609201	0.000180
0.422394	2.239709	2434.779059	0.000180
0.422400	2.240121	2434.960347	0.000180
0.422406	2.240561	2435.153427	0.000180
0.422411	2.241028	2435.358659	0.000180
0.422417	2.241524	2435.576404	0.000180
0.422422	2.242050	2435.807018	0.000180
0.422428	2.242606	2436.050858	0.000180
0.422433	2.243194	2436.308277	0.000181
0.422439	2.243814	2436.579629	0.000181
0.422444	2.244467	2436.865262	0.000181
0.422450	2.245154	2437.165527	0.000181
0.422456	2.245876	2437.480768	0.000181
0.422461	2.246633	2437.811329	0.000181
0.422467	2.247427	2438.157553	0.000181
0.422472	2.248259	2438.519779	0.000181
0.422478	2.249128	2438.898342	0.000181
0.422483	2.250037	2439.293578	0.000181
0.422489	2.250985	2439.705817	0.000181
0.422494	2.251975	2440.135389	0.000181
0.422500	2.253006	2440.582619	0.000181
0.422506	2.254079	2441.047829	0.000181
0.422511	2.255196	2441.531340	0.000181
0.422517	2.256357	2442.033467	0.000181
0.422522	2.257563	2442.554525	0.000181
0.422528	2.258815	2443.094822	0.000181
0.422533	2.260114	2443.654665	0.000181
0.422539	2.261460	2444.234357	0.000181
0.422544	2.262855	2444.834196	0.000181
0.422550	2.264299	2445.454479	0.000182
0.422556	2.265793	2446.095496	0.000182
0.422561	2.267339	2446.757534	0.000182
0.422567	2.268935	2447.440877	0.000182
0.422572	2.270585	2448.145804	0.000182
0.422578	2.272288	2448.872590	0.000182
0.422583	2.274045	2449.621504	0.000182
0.422589	2.275858	2450.392814	0.000182
0.422594	2.277726	2451.186780	0.000182
0.422600	2.279652	2452.003660	0.000182
0.422606	2.281634	2452.843704	0.000182
0.422611	2.283676	2453.707161	0.000182
0.422617	2.285776	2454.594273	0.000183
0.422622	2.287937	2455.505277	0.000183
0.422628	2.290159	2456.440406	0.000183
0.422633	2.292443	2457.399887	0.000183
0.422639	2.294789	2458.383941	0.000183
0.422644	2.297198	2459.392786	0.000183
0.422650	2.299672	2460.426634	0.000183
0.422656	2.302211	2461.485690	0.000183
0.422661	2.304816	2462.570156	0.000183
0.422667	2.307487	2463.680227	0.000184
0.422672	2.310226	2464.816093	0.000184
0.422678	2.313034	2465.977939	0.000184
0.422683	2.315910	2467.165944	0.000184
0.422689	2.318857	2468.380283	0.000184
0.422694	2.321874	2469.621122	0.000184
0.422700	2.324963	2470.888627	0.000184
0.422706	2.328124	2472.182953	0.000185
0.422711	2.331359	2473.504255	0.000185
0.422717	2.334667	2474.852679	0.000185
0.422722	2.338051	2476.228368	0.000185
0.422728	2.341510	2477.631459	0.000185
0.422733	2.345046	2479.062085	0.000185
0.422739	2.348659	2480.520374	0.000186
0.422744	2.352351	2482.006451	0.000186
0.422750	2.356121	2483.520436	0.000186
0.422756	2.359971	2485.062446	0.000186
0.422761	2.363902	2486.632595	0.000186
0.422767	2.367915	2488.230996	0.000187
0.422772	2.372010	2489.857760	0.000187
0.422778	2.376188	2491.512882	0.000187
0.422783	2.380450	2493.196782	0.000187
0.422789	2.384796	2494.908290	0.000187
0.422794	2.389229	2496.649313	0.000188
0.422800	2.393747	2498.418196	0.000188
0.422806	2.398353	2500.216273	0.000188
0.422811	2.403046	2502.042929	0.000188
0.422817	2.407828	2503.898212	0.000189
0.422822	2.412699	2505.782106	0.000189
0.422828	2.417660	2507.694589	0.000189
0.422833	2.422712	2509.635632	0.000189
0.422839	2.427855	2511.605195	0.000190
0.422844	2.433090	2513.603227	0.000190
0.422850	2.438418	2515.629669	0.000190
0.422856	2.443839	2517.684448	0.000190
0.422861	2.449353	2519.767484	0.000191
0.422867	2.454963	2521.878684	0.000191
0.422872	2.460668	2524.017944	0.000191
0.422878	2.466468	2526.185152	0.000191
0.422883	2.472366	2528.380182	0.000192
0.422889	2.478360	2530.602898	0.000192
0.422894	2.484452	2532.853152	0.000192
0.422900	2.490642	2535.130785	0.000193
0.422906	2.496931	2537.435627	0.000193
0.422911	2.503319	2539.767496	0.000193
0.422917	2.509807	2542.126199	0.000194
0.422922	2.516396	2544.511528	0.000194
0.422928	2.523086	2546.923268	0.000194
0.422933	2.529876	2549.361189	0.000195
0.422939	2.536769	2551.825049	0.000195
0.422944	2.543764	2554.314595	0.000195
0.422950	2.550862	2556.829561	0.000196
0.422956	2.558062	2559.369669	0.000196
0.422961	2.565367	2561.934629	0.000196
0.422967	2.572775	2564.524139	0.000197
0.422972	2.580287	2567.137883	0.000197
0.422978	2.587904	2569.775533	0.000197
0.422983	2.595626	2572.436751	0.000198
0.422989	2.603453	2575.121184	0.000198
0.422994	2.611385	2577.828466	0.000199
0.423000	2.619423	2580.558222	0.000199
0.423006	2.627566	2583.310060	0.000199
0.423011	2.635816	2586.083579	0.000200
0.423017	2.644172	2588.878365	0.000200
0.423022	2.652634	2591.693990	0.000201
0.423028	2.661203	2594.530015	0.000201
0.423033	2.669878	2597.385988	0.000202
0.423039	2.678660	2600.261446	0.000202
0.423044	2.687548	2603.155913	0.000202
0.423050	2.696543	2606.068900	0.000203
0.423056	2.705645	2608.999908	0.000203
0.423061	2.714853	2611.948425	0.000204
0.423067	2.724167	2614.913927	0.000204
0.423072	2.733587	2617.895878	0.000205
0.423078	2.743114	2620.893733	0.000205
0.423083	2.752746	2623.906933	0.000206
0.423089	2.762484	2626.934909	0.000206
0.423094	2.772328	2629.977081	0.000207
0.423100	2.782276	2633.032857	0.000207
0.423106	2.792329	2636.101637	0.000208
0.423111	2.802487	2639.182807	0.000208
0.423117	2.812748	2642.275747	0.000209
0.423122	2.823113	2645.379823	0.000209
0.423128	2.833581	2648.494394	0.000210
0.423133	2.844151	2651.618809	0.000210
0.423139	2.854823	2654.752408	0.000211
0.423144	2.865596	2657.894520	0.000211
0.423150	2.876470	2661.044469	0.000212
0.423156	2.887444	2664.201567	0.000212
0.423161	2.898517	2667.365121	0.000213
0.423167	2.909689	2670.534430	0.000214
0.423172	2.920957	2673.708783	0.000214
0.423178	2.932323	2676.887465	0.000215
0.423183	2.943785	2680.069753	0.000215
0.423189	2.955341	2683.254919	0.000216
0.423194	2.966991	2686.442227	0.000217
0.423200	2.978734	2689.630937	0.000217
0.423206	2.990569	2692.820305	0.000218
0.423211	3.002494	2696.009580	0.000218
0.423217	3.014509	2699.198008	0.000219
0.423222	3.026611	2702.384831	0.000220
0.423228	3.038801	2705.569288	0.000220
0.423233	3.051077	2708.750614	0.000221
0.423239	3.063437	2711.928044	0.000221
0.423244	3.075879	2715.100807	0.000222
0.423250	3.088403	2718.268135	0.000223
0.423256	3.101007	2721.429255	0.000223
0.423261	3.113690	2724.583396	0.000224
0.423267	3.126449	2727.729786	0.000225
0.423272	3.139284	2730.867652	0.000225
0.423278	3.152192	2733.996224	0.000226
0.423283	3.165172	2737.114731	0.000227
0.423289	3.178222	2740.222408	0.000227
0.423294	3.191340	2743.318487	0.000228
0.423300	3.204525	2746.402206	0.000229
0.423306	3.217774	2749.472805	0.000229
0.423311	3.231086	2752.529530	0.000230
0.423317	3.244459	2755.571629	0.000231
0.423322	3.257890	2758.598355	0.000232
0.423328	3.271378	2761.608966	0.000232
0.423333	3.284920	2764.602729	0.000233
0.423339	3.298515	2767.578912	0.000234
0.423344	3.312160	2770.536795	0.000234
0.423350	3.325853	2773.475661	0.000235
0.423356	3.339592	2776.394804	0.000236
0.423361	3.353374	2779.293523	0.000237
0.423367	3.367198	2782.171129	0.000237
0.423372	3.381061	2785.026939	0.000238
0.423378	3.394960	2787.860282	0.000239
0.423383	3.408893	2790.670495	0.000239
0.423389	3.422858	2793.456928	0.000240
0.423394	3.436852	2796.218940	0.000241
0.423400	3.450873	2798.955900	0.000242
0.423406	3.464918	2801.667192	0.000242
0.423411	3.478985	2804.352210	0.000243
0.423417	3.493071	2807.010361	0.000244
0.423422	3.507174	2809.641065	0.000245
0.423428	3.521290	2812.243754	0.000245
0.423433	3.535418	2814.817877	0.000246
0.423439	3.549555	2817.362892	0.000247
0.423444	3.563698	2819.878276	0.000248
0.423450	3.577844	2822.363518	0.000249
0.423456	3.591991	2824.818121	0.000249
0.423461	3.606137	2827.241607	0.000250
0.423467	3.620277	2829.633510	0.000251
0.423472	3.634410	2831.993380	0.000252
0.423478	3.648534	2834.320785	0.000252
0.423483	3.662644	2836.615308	0.000253
0.423489	3.676740	2838.876547	0.000254
0.423494	3.690817	2841.104121	0.000255
0.423500	3.704873	2843.297660	0.000255
0.423506	3.718906	2845.456815	0.000256
0.423511	3.732912	2847.581254	0.000257
0.423517	3.746890	2849.670661	0.000258
0.423522	3.760836	2851.724737	0.000259
0.423528	3.774748	2853.743202	0.000259
0.423533	3.788622	2855.725794	0.000260
0.423539	3.802458	2857.672266	0.000261
0.423544	3.816251	2859.582391	0.000262
0.423550	3.829999	2861.455960	0.000262
0.423556	3.843701	2863.292781	0.000263
0.423561	3.857352	2865.092680	0.000264
0.423567	3.870951	2866.855500	0.000265
0.423572	3.884494	2868.581104	0.000265
0.423578	3.897981	2870.269372	0.000266
0.423583	3.911407	2871.920200	0.000267
0.423589	3.924772	2873.533504	0.000268
0.423594	3.938071	2875.109217	0.000269
0.423600	3.951304	2876.647288	0.000269
0.423606	3.964467	2878.147687	0.000270
0.423611	3.977559	2879.610397	0.000271
0.423617	3.990576	2881.035421	0.000272
0.423622	4.003518	2882.422781	0.000272
0.423628	4.016381	2883.772518	0.000273
0.423633	4.029164	2885.084695	0.000274
0.423639	4.041865	2886.359393	0.000275
0.423644	4.054481	2887.596716	0.000275
0.423650	4.067011	2888.796784	0.000276
0.423656	4.079453	2889.959737	0.000277
0.423661	4.091805	2891.085732	0.000277
0.423667	4.104065	2892.174943	0.000278
0.423672	4.116233	2893.227562	0.000279
0.423678	4.128305	2894.243796	0.000280
0.423683	4.140280	2895.223869	0.000280
0.423689	4.152158	2896.168019	0.000281
0.423694	4.163936	2897.076499	0.000282
0.423700	4.175613	2897.949576	0.000282
0.423706	4.187188	2898.787532	0.000283
0.423711	4.198660	2899.590659	0.000284
0.423717	4.210027	2900.359263	0.000285
0.423722	4.221288	2901.093664	0.000285
0.423728	4.232442	2901.794190	0.000286
0.423733	4.243488	2902.461182	0.000287
0.423739	4.254425	2903.094991	0.000287
0.423744	4.265252	2903.695978	0.000288
0.423750	4.275969	2904.264512	0.000289
0.423756	4.286574	2904.800973	0.000289
0.423761	4.297066	2905.305749	0.000290
0.423767	4.307446	2905.779236	0.000291
0.423772	4.317712	2906.221836	0.000291
0.423778	4.327863	2906.633960	0.000292
0.423783	4.337900	2907.016025	0.000293
0.423789	4.347821	2907.368453	0.000293
0.423794	4.357627	2907.691675	0.000294
0.423800	4.367317	2907.986123	0.000294
0.423806	4.376890	2908.252238	0.000295
0.423811	4.386346	2908.490462	0.000296
0.423817	4.395686	2908.701244	0.000296
0.423822	4.404907	2908.885018	0.000297
0.423828	4.414006	2909.042167	0.000297
0.423833	4.422977	2909.173115	0.000298
0.423839	4.431814	2909.278351	0.000299
0.423844	4.440512	2909.358421	0.000299
0.423850	4.449066	2909.413935	0.000300
0.423856	4.457469	2909.445566	0.000300
0.423861	4.465716	2909.454054	0.000301
0.423867	4.473802	2909.440206	0.000301
0.423872	4.481721	2909.404897	0.000302
0.423878	4.489465	2909.349071	0.000303
0.423883	4.497031	2909.273746	0.000303
0.423889	4.504411	2909.180009	0.000304
0.423894	4.511599	2909.069019	0.000304
0.423900	4.518589	2908.942011	0.000305
0.423906	4.525374	2908.800290	0.000305
0.423911	4.531948	2908.645236	0.000305
0.423917	4.538305	2908.478302	0.000306
0.423922	4.544437	2908.301013	0.000306
0.423928	4.550337	2908.114966	0.000307
0.423933	4.555998	2907.921832	0.000307
0.423939	4.561412	2907.723348	0.000308
0.423944	4.566572	2907.521324	0.000308
0.423950	4.571470	2907.317637	0.000308
0.423956	4.576097	2907.114232	0.000309
0.423961	4.580443	2906.913126	0.000309
0.423967	4.584499	2906.716405	0.000309
0.423972	4.588254	2906.526234	0.000309
0.423978	4.591696	2906.344867	0.000310
0.423983	4.594811	2906.174663	0.000310
0.423989	4.597583	2906.018132	0.000310
0.423994	4.599993	2905.877999	0.000310
0.424000	4.602013	2905.757364	0.000310
0.424006	4.603604	2905.660072	0.000311
0.424011	4.604698	2905.591904	0.000311
0.424017	4.605039	2905.570345	0.000311
0.424022	4.604153	2905.446672	0.000311
0.424028	4.603327	2905.331276	0.000311
0.424033	4.602518	2905.218216	0.000311
0.424039	4.601703	2905.104323	0.000311
0.424044	4.600872	2904.988194	0.000310
0.424050	4.600021	2904.869285	0.000310
0.424056	4.599150	2904.747414	0.000310
0.424061	4.598257	2904.622558	0.000310
0.424067	4.597343	2904.494756	0.000310
0.424072	4.596409	2904.364073	0.000310
0.424078	4.595454	2904.230591	0.000310
0.424083	4.594481	2904.094395	0.000310
0.424089	4.593489	2903.955572	0.000310
0.424094	4.592479	2903.814212	0.000310
0.424100	4.591452	2903.670407	0.000310
0.424106	4.590408	2903.524249	0.000310
0.424111	4.589348	2903.375830	0.000310
0.424117	4.588273	2903.225242	0.000310
0.424122	4.587183	2903.072581	0.000310
0.424128	4.586080	2902.917939	0.000310
0.424133	4.584963	2902.761412	0.000310
0.424139	4.583833	2902.603095	0.000310
0.424144	4.582692	2902.443084	0.000310
0.424150	4.581540	2902.281474	0.000309
0.424156	4.580377	2902.118363	0.000309
0.424161	4.579204	2901.953847	0.000309
0.424167	4.578022	2901.788023	0.000309
0.424172	4.576832	2901.620991	0.000309
0.424178	4.575634	2901.452848	0.000309
0.424183	4.574430	2901.283669	0.000309
0.424189	4.573218	2901.113494	0.000309
0.424194	4.571999	2900.942347	0.000309
0.424200	4.570774	2900.770237	0.000309
0.424206	4.569543	2900.597172	0.000309
0.424211	4.568305	2900.423157	0.000309
0.424217	4.567060	2900.248194	0.000309
0.424222	4.565809	2900.072286	0.000309
0.424228	4.564552	2899.895433	0.000309
0.424233	4.563288	2899.717639	0.000309
0.424239	4.562018	2899.538903	0.000308
0.424244	4.560741	2899.359229	0.000308
0.424250	4.559458	2899.178616	0.000308
0.424256	4.558169	2898.997067	0.000308
0.424261	4.556873	2898.814583	0.000308
0.424267	4.555571	2898.631165	0.000308
0.424272	4.554262	2898.446816	0.000308
0.424278	4.552948	2898.261535	0.000308
0.424283	4.551627	2898.075326	0.000308
0.424289	4.550300	2897.888189	0.000308
0.424294	4.548966	2897.700125	0.000308
0.424300	4.547626	2897.511137	0.000308
0.424306	4.546280	2897.321225	0.000308
0.424311	4.544928	2897.130392	0.000308
0.424317	4.543570	2896.938638	0.000307
0.424322	4.542205	2896.745966	0.000307
0.424328	4.540834	2896.552376	0.000307
0.424333	4.539458	2896.357871	0.000307
0.424339	4.538075	2896.162451	0.000307
0.424344	4.536685	2895.966119	0.000307
0.424350	4.535290	2895.768876	0.000307
0.424356	4.533889	2895.570723	0.000307
0.424361	4.532481	2895.371663	0.000307
0.424367	4.531068	2895.171701	0.000307
0.424372	4.529649	2894.970840	0.000307
0.424378	4.528223	2894.769083	0.000307
0.424383	4.526792	2894.566432	0.000307
0.424389	4.525355	2894.362888	0.000307
0.424394	4.523911	2894.158453	0.000306
0.424400	4.522462	2893.953129	0.000306
0.424406	4.521007	2893.746917	0.000306
0.424411	4.519546	2893.539818	0.000306
0.424417	4.518079	2893.331835	0.000306
0.424422	4.516607	2893.122969	0.000306
0.424428	4.515128	2892.913221	0.000306
0.424433	4.513644	2892.702593	0.000306
0.424439	4.512154	2892.491087	0.000306
0.424444	4.510658	2892.278703	0.000306
0.424450	4.509157	2892.065445	0.000306
0.424456	4.507649	2891.851313	0.000306
0.424461	4.506136	2891.636309	0.000306
0.424467	4.504617	2891.420435	0.000305
0.424472	4.503093	2891.203692	0.000305
0.424478	4.501563	2890.986083	0.000305
0.424483	4.500027	2890.767607	0.000305
0.424489	4.498485	2890.548268	0.000305
0.424494	4.496938	2890.328068	0.000305
0.424500	4.495385	2890.107006	0.000305
0.424506	4.493827	2889.885087	0.000305
0.424511	4.492263	2889.662310	0.000305
0.424517	4.490693	2889.438678	0.000305
0.424522	4.489118	2889.214192	0.000305
0.424528	4.487538	2888.988855	0.000305
0.424533	4.485951	2888.762667	0.000304
0.424539	4.484360	2888.535631	0.000304
0.424544	4.482763	2888.307749	0.000304
0.424550	4.481160	2888.079022	0.000304
0.424556	4.479552	2887.849451	0.000304
0.424561	4.477939	2887.619040	0.000304
0.424567	4.476320	2887.387788	0.000304
0.424572	4.474696	2887.155699	0.000304
0.424578	4.473066	2886.922774	0.000304
0.424583	4.471431	2886.689015	0.000304
0.424589	4.469790	2886.454423	0.000304
0.424594	4.468145	2886.219000	0.000304
0.424600	4.466494	2885.982749	0.000303
0.424606	4.464838	2885.745671	0.000303
0.424611	4.463176	2885.507768	0.000303
0.424617	4.461509	2885.269041	0.000303
0.424622	4.459837	2885.029493	0.000303
0.424628	4.458160	2884.789125	0.000303
0.424633	4.456477	2884.547939	0.000303
0.424639	4.454790	2884.305938	0.000303
0.424644	4.453097	2884.063122	0.000303
0.424650	4.451399	2883.819494	0.000303
0.424656	4.449696	2883.575055	0.000303
0.424661	4.447988	2883.329809	0.000302
0.424667	4.446274	2883.083755	0.000302
0.424672	4.444556	2882.836897	0.000302
0.424678	4.442833	2882.589236	0.000302
0.424683	4.441104	2882.340775	0.000302
0.424689	4.439371	2882.091514	0.000302
0.424694	4.437632	2881.841456	0.000302
0.424700	4.435889	2881.590603	0.000302
0.424706	4.434140	2881.338957	0.000302
0.424711	4.432387	2881.086520	0.000302
0.424717	4.430629	2880.833293	0.000302
0.424722	4.428865	2880.579279	0.000301
0.424728	4.427097	2880.324480	0.000301
0.424733	4.425324	2880.068897	0.000301
0.424739	4.423546	2879.812533	0.000301
0.424744	4.421764	2879.555389	0.000301
0.424750	4.419976	2879.297467	0.000301
0.424756	4.418184	2879.038770	0.000301
0.424761	4.416387	2878.779299	0.000301
0.424767	4.414585	2878.519057	0.000301
0.424772	4.412778	2878.258045	0.000301
0.424778	4.410967	2877.996266	0.000300
0.424783	4.409151	2877.733721	0.000300
0.424789	4.407331	2877.470412	0.000300
0.424794	4.405505	2877.206342	0.000300
0.424800	4.403675	2876.941512	0.000300
0.424806	4.401841	2876.675924	0.000300
0.424811	4.400001	2876.409582	0.000300
0.424817	4.398158	2876.142485	0.000300
0.424822	4.396309	2875.874637	0.000300
0.424828	4.394456	2875.606040	0.000300
0.424833	4.392599	2875.336696	0.000299
0.424839	4.390737	2875.066606	0.000299
0.424844	4.388870	2874.795773	0.000299
0.424850	4.387000	2874.524199	0.000299
0.424856	4.385124	2874.251886	0.000299
0.424861	4.383244	2873.978836	0.000299
0.424867	4.381360	2873.705051	0.000299
0.424872	4.379471	2873.430533	0.000299
0.424878	4.377578	2873.155285	0.000299
0.424883	4.375681	2872.879308	0.000299
0.424889	4.373779	2872.602604	0.000298
0.424894	4.371873	2872.325176	0.000298
0.424900	4.369963	2872.047025	0.000298
0.424906	4.368048	2871.768154	0.000298
0.424911	4.366130	2871.488565	0.000298
0.424917	4.364206	2871.208260	0.000298
0.424922	4.362279	2870.927241	0.000298
0.424928	4.360348	2870.645511	0.000298
0.424933	4.358412	2870.363117	0.000298
0.424939	4.356473	2870.080032	0.000298
0.424944	4.354529	2869.796245	0.000297
0.424950	4.352582	2869.511754	0.000297
0.424956	4.350630	2869.226559	0.000297
0.424961	4.348674	2868.940662	0.000297
0.424967	4.346714	2868.654065	0.000297
0.424972	4.344750	2868.366770	0.000297
0.424978	4.342782	2868.078779	0.000297
0.424983	4.340810	2867.790095	0.000297
0.424989	4.338833	2867.500720	0.000297
0.424994	4.336853	2867.210655	0.000297
0.425000	4.334869	2866.919904	0.000296
0.425006	4.332881	2866.628468	0.000296
0.425011	4.330889	2866.336350	0.000296
0.425017	4.328893	2866.043552	0.000296
0.425022	4.326894	2865.750075	0.000296
0.425028	4.324890	2865.455923	0.000296
0.425033	4.322882	2865.161098	0.000296
0.425039	4.320871	2864.865601	0.000296
0.425044	4.318856	2864.569436	0.000296
0.425050	4.316837	2864.272604	0.000295
0.425056	4.314814	2863.975107	0.000295
0.425061	4.312788	2863.676948	0.000295
0.425067	4.310758	2863.378129	0.000295
0.425072	4.308724	2863.078653	0.000295
0.425078	4.306687	2862.778521	0.000295
0.425083	4.304645	2862.477736	0.000295
0.425089	4.302601	2862.176300	0.000295
0.425094	4.300552	2861.874216	0.000295
0.425100	4.298500	2861.571485	0.000294
0.425106	4.296444	2861.268110	0.000294
0.425111	4.294385	2860.964094	0.000294
0.425117	4.292323	2860.659438	0.000294
0.425122	4.290256	2860.354144	0.000294
0.425128	4.288186	2860.048216	0.000294
0.425133	4.286113	2859.741655	0.000294
0.425139	4.284037	2859.434464	0.000294
0.425144	4.281956	2859.126644	0.000294
0.425150	4.279873	2858.818199	0.000293
0.425156	4.277786	2858.509130	0.000293
0.425161	4.275695	2858.199440	0.000293
0.425167	4.273602	2857.889131	0.000293
0.425172	4.271505	2857.578205	0.000293
0.425178	4.269404	2857.266665	0.000293
0.425183	4.267301	2856.954513	0.000293
0.425189	4.265194	2856.641751	0.000293
0.425194	4.263083	2856.328382	0.000293
0.425200	4.260970	2856.014407	0.000292
0.425206	4.258853	2855.699830	0.000292
0.425211	4.256733	2855.384652	0.000292
0.425217	4.254610	2855.068876	0.000292
0.425222	4.252484	2854.752504	0.000292
0.425228	4.250354	2854.435538	0.000292
0.425233	4.248222	2854.117981	0.000292
0.425239	4.246086	2853.799835	0.000292
0.425244	4.243948	2853.481103	0.000292
0.425250	4.241806	2853.161786	0.000291
0.425256	4.239661	2852.841887	0.000291
0.425261	4.237513	2852.521408	0.000291
0.425267	4.235362	2852.200352	0.000291
0.425272	4.233209	2851.878720	0.000291
0.425278	4.231052	2851.556516	0.000291
0.425283	4.228892	2851.233742	0.000291
0.425289	4.226730	2850.910399	0.000291
0.425294	4.224564	2850.586491	0.000291
0.425300	4.222396	2850.262019	0.000290
0.425306	4.220224	2849.936986	0.000290
0.425311	4.218050	2849.611394	0.000290
0.425317	4.215873	2849.285245	0.000290
0.425322	4.213694	2848.958543	0.000290
0.425328	4.211511	2848.631289	0.000290
0.425333	4.209326	2848.303485	0.000290
0.425339	4.207138	2847.975134	0.000290
0.425344	4.204947	2847.646238	0.000289
0.425350	4.202754	2847.316799	0.000289
0.425356	4.200557	2846.986821	0.000289
0.425361	4.198359	2846.656304	0.000289
0.425367	4.196157	2846.325252	0.000289
0.425372	4.193953	2845.993667	0.000289
0.425378	4.191746	2845.661551	0.000289
0.425383	4.189537	2845.328907	0.000289
0.425389	4.187325	2844.995736	0.000289
0.425394	4.185111	2844.662042	0.000288
0.425400	4.182894	2844.327826	0.000288
0.425406	4.180675	2843.993091	0.000288
